date,true_0,true_1,true_2,true_3,true_4,pred_0,pred_1,pred_2,pred_3,pred_4
2023-08-30,-0.0035778213821683657,0.009381055536014692,-0.0013159628480327935,0.009306050448141374,0.0019550348818575297,-0.005808490938236287,-0.006626555885704354,-0.006955309213880819,-0.0034468207224566047,-0.007690206974649642
2023-08-31,0.009381055536014692,-0.0013159628480327935,0.009306050448141374,0.0019550348818575297,0.01383612913853962,-0.004017715071627234,-0.0033068118471805616,-0.003652123588946379,-0.00294545538056481,-0.0030564277782266953
2023-09-01,-0.0013159628480327935,0.009306050448141374,0.0019550348818575297,0.01383612913853962,0.014407083208108655,-0.009235405097962498,-0.007848409109421407,-0.006810222238477797,-0.004344195292139363,-0.014245287733599827
2023-09-05,0.009306050448141374,0.0019550348818575297,0.01383612913853962,0.014407083208108655,0.011202835620708826,-0.00803360579740401,-0.0077451152153280405,-0.00594264348194362,-0.0035988893856858046,-0.012429888400222909
2023-09-06,0.0019550348818575297,0.01383612913853962,0.014407083208108655,0.011202835620708826,0.0033739488572358794,-0.003853631410743682,-0.0068713600632149445,-0.0044624346824995,-0.002549907352881851,-0.013529430515479115
2023-09-07,0.01383612913853962,0.014407083208108655,0.011202835620708826,0.0033739488572358794,-0.0036243244433366998,-0.011345844661484344,-0.012843426964642937,-0.011998323606796452,-0.0077414713378940354,-0.017157200238276285
2023-09-08,0.014407083208108655,0.011202835620708826,0.0033739488572358794,-0.0036243244433366998,0.004746448885477891,-0.002565204406337677,-0.004575679021411691,-0.004264978516481569,0.00018184148203667102,-0.017673259131004076
2023-09-11,0.011202835620708826,0.0033739488572358794,-0.0036243244433366998,0.004746448885477891,0.0012453301478280918,-0.012518171945429361,-0.014501498507206008,-0.011135527147790899,-0.005322419617123836,-0.01380743643510989
2023-09-12,0.0033739488572358794,-0.0036243244433366998,0.004746448885477891,0.0012453301478280918,0.009907201577285783,-0.01953850260190079,-0.02520913172550459,-0.022142996890731403,-0.01757218795548889,-0.016189209096871843
2023-09-13,-0.0036243244433366998,0.004746448885477891,0.0012453301478280918,0.009907201577285783,-0.0024676138102921047,-0.013984523279615173,-0.01778326783739324,-0.014569003086291993,-0.01181989678585193,-0.004241244790336833
2023-09-14,0.004746448885477891,0.0012453301478280918,0.009907201577285783,-0.0024676138102921047,0.013984525930398062,-0.009810648771773307,-0.01162231837964351,-0.011289081355930453,-0.007094487602366526,-0.009803377813267348
2023-09-15,0.0012453301478280918,0.009907201577285783,-0.0024676138102921047,0.013984525930398062,-0.003294493815160859,-0.006218723885291408,-0.00923330928523093,-0.009303327719837329,-0.0038610292750962533,-0.012159996989725579
2023-09-18,0.009907201577285783,-0.0024676138102921047,0.013984525930398062,-0.003294493815160859,-0.0014677106307619632,-0.0058417533338861035,-0.007870563510967666,-0.007700035645843591,-0.0029520822452426447,-0.013695189146911715
2023-09-19,-0.0024676138102921047,0.013984525930398062,-0.003294493815160859,-0.0014677106307619632,-0.001837672783459771,-0.006411478469631686,-0.007014357291239361,-0.008118852933603996,0.002414965931395718,-0.03298679541678985
2023-09-20,0.013984525930398062,-0.003294493815160859,-0.0014677106307619632,-0.001837672783459771,-0.007014118409645736,-0.00886418030207573,-0.004462903580940111,-0.007343562254928775,0.005428853815744481,-0.03467959623728859
2023-09-21,-0.003294493815160859,-0.0014677106307619632,-0.001837672783459771,-0.007014118409645736,-0.006814969543585479,-0.01447044203377232,-0.012996083500543949,-0.014991394266644519,-0.0009367449667132457,-0.030349469838935415
2023-09-22,-0.0014677106307619632,-0.001837672783459771,-0.007014118409645736,-0.006814969543585479,-0.01075010382718305,-0.016474450516022022,-0.018959673837923158,-0.019340667584605467,-0.005799742366435387,-0.030430144632132422
2023-09-25,-0.001837672783459771,-0.007014118409645736,-0.006814969543585479,-0.01075010382718305,0.00012566760923335784,-0.010419541157561121,-0.01689281990079438,-0.017965499034342487,-0.005122932024428869,-0.02418922116273573
2023-09-26,-0.007014118409645736,-0.006814969543585479,-0.01075010382718305,0.00012566760923335784,0.0036375080392397003,-0.0026727818393198523,-0.005799759162797439,-0.007770756728262489,0.0012392137059303854,-0.013881188327747903
