model_id,arch_name,group,tuning_type,tuning_value,period_label,period_start,period_end,n_days,hit_ratio,strat_ann_return,strat_ann_vol,strat_sharpe,bh_ann_return,bh_ann_vol,bh_sharpe,strat_max_drawdown
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.5348148148148149,0.0756158014866162,0.3097917153079961,0.24408593822929928,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.4045997257135612
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.5347912524850894,0.13632955425612792,0.6989192731313487,0.1950576547207439,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.4392810672012737
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.47643979057591623,-0.33036889629944005,0.31260493435991304,-1.0568255967420999,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-1.345181229287542
long_term_forecast_WTI-log_Transformer_pl5_Transformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.5614814814814815,0.07775837576188553,0.30978960748979534,0.2510038228588638,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.5859037465519187
long_term_forecast_WTI-log_Transformer_pl5_Transformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.5447316103379721,0.0653085892577092,0.6989600067805336,0.0934368041435244,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.6345650202360233
long_term_forecast_WTI-log_Transformer_pl5_Transformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.5204188481675392,0.15246045822855095,0.31315024028835836,0.48686042229493637,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.6977083994118098
long_term_forecast_WTI-log_Nonstationary_Transformer_pl5_Nonstationary_Transformer_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.557037037037037,0.14175295334961577,0.30969948985513496,0.4577112910838895,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.3698411093105929
long_term_forecast_WTI-log_Nonstationary_Transformer_pl5_Nonstationary_Transformer_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.4970178926441352,0.5050234576400721,0.6982463291130302,0.7232740604330771,0.10640320942263114,0.6989399356078115,0.15223512637048114,-0.5140319931526779
long_term_forecast_WTI-log_Nonstationary_Transformer_pl5_Nonstationary_Transformer_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.4900523560209424,-0.08272232560755433,0.31325425036932547,-0.2640740724508129,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.6636740726979433
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.4948148148148148,0.1522931390146673,0.3096796037163173,0.4917764592406795,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.3893684616415122
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.49502982107355864,-0.3343851514572625,0.6986540361869977,-0.47861335387428133,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.0014159387412507
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.5047120418848168,-0.015352262634155548,0.3132961414821028,-0.049002399332238676,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.5670313895552923
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.4577777777777778,0.07162611676467054,0.3097954833084269,0.23120452241506972,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.46875218785701767
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.4254473161033797,-0.5715525907330317,0.6980423690759808,-0.8187935518722347,0.10640320942263114,0.6989399356078115,0.15223512637048114,-2.4991673853310767
long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.48900523560209425,-0.0996190074244948,0.31323471473210945,-0.3180331002254742,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.81890770084543
long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_0,Unknown,tuning,horizon,1.0,2017–2020,2017-01-01,2020-01-01,679,0.49189985272459497,-0.0759836746268849,0.3089897042289206,-0.24591005327022494,0.07699658794248912,0.30898870773668763,0.24918900275185352,-0.7739638013256958
long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_0,Unknown,tuning,horizon,1.0,2020–2022,2020-01-01,2022-01-01,503,0.5566600397614314,0.929524759283317,0.6966819911501942,1.3342167173701571,0.10442084812654921,0.6991122283814173,0.14936206790189333,-0.718131827276338
long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_0,Unknown,tuning,horizon,1.0,2022–Now,2022-01-01,,955,0.5141361256544502,-0.059785394643602705,0.3130956922960327,-0.1909492724258738,-0.06851995493387923,0.3130885828115613,-0.2188516563541359,-0.8014124647673238
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,Unknown,tuning,seqlen,128.0,2017–2020,2017-01-01,2020-01-01,675,0.4533333333333333,-0.3625797001994903,0.3089840988059241,-1.1734574743512292,0.07775837576188553,0.30978960748979534,0.2510038228588638,-1.223189438147706
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,Unknown,tuning,seqlen,128.0,2020–2022,2020-01-01,2022-01-01,503,0.4970178926441352,0.19060374327552806,0.6988687982978612,0.2727317970694291,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.0472430013173828
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,Unknown,tuning,seqlen,128.0,2022–Now,2022-01-01,,955,0.5350785340314136,0.3555080277221457,0.31249536195058897,1.1376425733267612,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.43024355843682294
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,Unknown,tuning,seqlen,128.0,2017–2020,2017-01-01,2020-01-01,675,0.46814814814814815,-0.2565689790004811,0.30940591728951017,-0.8292310025874854,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.8252168070318473
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,Unknown,tuning,seqlen,128.0,2020–2022,2020-01-01,2022-01-01,503,0.5487077534791253,0.15635333379730015,0.6989026023758779,0.22371262213903095,0.10640320942263114,0.6989399356078115,0.15223512637048114,-0.9356647909000764
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,Unknown,tuning,seqlen,128.0,2022–Now,2022-01-01,,955,0.5507853403141362,0.4183015541793925,0.31218637180724346,1.3399097204591266,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.5687269306405309
long_term_forecast_WTI-log_Koopa_pl5_Koopa_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.49333333333333335,0.009467230947503492,0.3098278131851233,0.030556426972057495,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.5999891967619043
long_term_forecast_WTI-log_Koopa_pl5_Koopa_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.4870775347912525,-0.15059803843720118,0.6989076275684392,-0.2154763126010585,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.1334593716234669
long_term_forecast_WTI-log_Koopa_pl5_Koopa_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.5277486910994764,0.1894145153751481,0.31307009892557625,0.6050226962753673,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.6022701930535275
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,Unknown,tuning,seqlen,128.0,2017–2020,2017-01-01,2020-01-01,675,0.47703703703703704,-0.24818431580650815,0.3094330960993433,-0.8020613144976216,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.6999041529797084
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,Unknown,tuning,seqlen,128.0,2020–2022,2020-01-01,2022-01-01,503,0.5069582504970179,-0.3012496280364121,0.6987139675865517,-0.4311487132237634,0.10640320942263114,0.6989399356078115,0.15223512637048114,-0.9247706570783304
long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,Unknown,tuning,seqlen,128.0,2022–Now,2022-01-01,,955,0.5319371727748691,0.41493756441453283,0.3122042047260714,1.3290582193747194,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.31203958180086094
long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.5333333333333333,0.1473702020222858,0.3096890694001573,0.4758650420169171,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.6770227923157409
long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.49105367793240556,-0.6770922234228135,0.6976669440263145,-0.9705092511840078,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.8402011030460665
long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.5172774869109947,0.2400586556777781,0.31293207834352893,0.7671270294451813,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.2785159421546831
long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.5362962962962963,0.19417206852211674,0.30958648837591063,0.62719813626474,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.7606953679271462
long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.5049701789264414,-0.6201322269943931,0.6978774697377518,-0.8885975746249929,0.10640320942263114,0.6989399356078115,0.15223512637048114,-1.938507115556393
long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,Unknown,true_model,,,2022–Now,2022-01-01,,955,0.5130890052356021,0.0299256296613188,0.31329195818780653,0.09551994195580192,-0.06796674035824514,0.3132683483170537,-0.21696012611352977,-0.521069389631337
long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2017–2020,2017-01-01,2020-01-01,675,0.5288888888888889,0.19409771114631516,0.30958667368164355,0.6269575781091635,0.07775837576188553,0.30978960748979534,0.2510038228588638,-0.5433353791906264
long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,Unknown,true_model,,,2020–2022,2020-01-01,2022-01-01,503,0.5089463220675944,-0.8354638899789385,0.6969839967377742,-1.1986844660556308,0.10640320942263114,0.6989399356078115,0.15223512637048114,-2.280534054167427
