rank,model_id,sharpe_ratio,direction_accuracy,ic,rank_ic,ic_decay,max_drawdown,total_return,annual_return,win_rate,profit_factor,num_trades,total_costs,buy_hold_return,excess_return,mse,rmse,mae,sortino_ratio,ic_first_half,ic_second_half
11,long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.5040097744627273,0.5117674636661979,0.004613104018676906,0.00986431510304348,-0.013437708846002223,0.6543316446923875,-0.5766838591746016,-0.020107173773307174,0.27078891257995735,0.7698897453776563,460,0.6930000000000001,-0.9647426235549141,0.3880587643803125,0.0007509342679346882,0.027403179887281113,0.016438662791616224,-0.11660293814936877,-0.0007891268983347623,0.012648581947667461
12,long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.5161424404852186,0.4970464135021097,-0.0018854000158992372,-0.0022383081716115063,-0.03774248563203714,0.8669865400082388,-0.8610995637986004,-0.04557192103590113,0.25588697017268447,0.693410059183768,614,0.9390000000000001,-0.9647426235549141,0.10364305975631372,0.0007511118403386141,0.02740641969208335,0.016452403607321434,-0.13694055828879578,-0.01652267575611644,0.021219809875920693
13,long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_0,-0.6391234385509797,0.5170800187178287,0.031188727265096118,0.034603429107406256,-0.021058719050159463,0.9048329893177515,-0.9042247973979782,-0.24165470154769675,0.41763005780346824,0.8984971757857864,1219,2.8514999999999997,-0.49040421826443514,-0.4138205791335431,0.0007775568336197798,0.02788470608810105,0.01701532976662654,-0.846631066602253,0.02393201464442031,0.044990733694579774
14,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,-0.6439992144680592,0.5031411157993436,0.02262884678966178,0.024750389551475193,-0.07991745935261031,0.9999902239621661,-0.999988848215591,-0.2362077884946362,0.3673036093418259,0.8846760822843088,6369,12.519000000000002,-0.9647426235549141,-0.03524622466067684,0.0007591306793585448,0.027552326205940305,0.01659256443688642,-0.8000087511735269,0.0017792699197328847,0.0816967292723432
15,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,-0.6583430924690233,0.5141115799343647,0.026911039841808097,0.03684954648757816,-0.09423498267114964,0.9999977012017655,-0.9999946435237419,-0.24932783956591364,0.38977764362611933,0.887794037636975,6377,13.263,-0.9647426235549141,-0.035252019968827764,0.0007620685492218905,0.02760558909391159,0.01660083672587597,-0.784582068458442,0.0013064011254554544,0.0955413837966051
16,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm32_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.6864621174861834,0.509704641350211,0.006680497763530635,0.020406099125172824,-0.062004071482175675,0.9999973676645318,-0.9999971315114863,-0.26032388919094784,0.4015629696423204,0.8810254199228487,5636,11.665500000000002,-0.9647426235549141,-0.035254507956572145,0.0007710491759818247,0.02776777225457283,0.016744093476629494,-0.8319763816888972,-0.011914983419722726,0.05008908806245295
17,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,-0.6886699449315713,0.5058602906704173,0.013826418782119007,0.02456891641186206,-0.08915622872482207,0.9999962151297156,-0.9999956733958587,-0.25310565124265716,0.37199449210888674,0.8719973047473967,6288,12.231,-0.9647426235549141,-0.03525304984094457,0.000760338843675792,0.027574242395318718,0.016579000984892754,-0.8022935714463819,-0.009715093913316365,0.0794411348115057
18,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm32_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.7123464121093812,0.5234880450070324,-0.0018559888126432104,0.034704579774573814,-0.04874207600480045,0.9999981331496576,-0.9999975306276776,-0.2629377723906088,0.41548167434408173,0.8763295176081681,5281,10.698,-0.9647426235549141,-0.035254907072763464,0.0007722444378147647,0.027789286385489727,0.016672858384791038,-0.8195130348145226,-0.01736921247509907,0.031372863529701374
19,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.7247411702422243,0.5194561650257853,-0.018867775741902983,0.022702285220752547,-0.1109211600391221,0.9999998848042261,-0.9999986174685017,-0.2729708649679754,0.42025794274929223,0.8678955940265227,4111,7.5584999999999996,-0.9647426235549141,-0.03525599391358758,0.0007673047779297511,0.027700266748350116,0.016599597235727598,-0.7731057371173558,-0.04896320845453221,0.06195795158458989
20,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.7247883341147774,0.5195499296765119,-0.029183674525935902,0.018254329632689525,-0.09166570484480085,0.9999998404945848,-0.9999983017954315,-0.2694293664205327,0.4220404739435881,0.868303152445553,4170,7.8015,-0.9647426235549141,-0.03525567824051734,0.000769868080457885,0.02774649672405302,0.01663763536200301,-0.7720320903314332,-0.052750056564333014,0.03891564828046785
21,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.7496276336937788,0.5116736990154712,-0.008307361066952615,0.013802787218162438,-0.05833142847849183,0.99999979847583,-0.9999990038296938,-0.2785795100911036,0.41421248366670016,0.8648234974356156,4566,8.7525,-0.9647426235549141,-0.03525638027477962,0.0007667425904307166,0.02769011719785087,0.01665035636861353,-0.8527953824738513,-0.024374517800923784,0.03395691067756804
22,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.7545537113557643,0.5176746366619784,-0.022649694009500742,0.012927175829926396,-0.0742477140989396,0.9999998838427101,-0.9999991425916094,-0.2811319836724431,0.4119797827723411,0.8564363098216774,4191,7.4475,-0.9647426235549141,-0.035256519036695244,0.0007657208607164388,0.027671661690553365,0.016561268255842157,-0.800132863288909,-0.04115399157259648,0.033093722526343114
23,long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_1,-0.7742794330891578,0.510267229254571,-0.001269902320298665,0.013856079630363737,-0.03713295925891554,0.9999988610362592,-0.9999988484900794,-0.27610508934151623,0.36849102592510524,0.8438120735041207,6178,11.844000000000001,-0.9647426235549141,-0.035256224935165226,0.0007653172569766015,0.027664368002479317,0.016520944748957822,-0.9140854156967584,-0.009554806193732527,0.027578153065183013
24,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.7750486776962192,0.5184247538677919,-0.03565875772881566,0.008771825187214784,-0.11202977647530182,0.9999999083798481,-0.9999994976166985,-0.29015471686852734,0.41066033664220974,0.8490231703544997,4092,7.2045,-0.9647426235549141,-0.03525687406178435,0.000768623500715332,0.027724059960895553,0.016605270407067694,-0.8048555979931845,-0.0632691708760469,0.04876060559925493
25,long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,-0.784552068356528,0.510267229254571,0.009092125799628311,0.020411854128355885,-0.01722271870357645,0.9999993288489604,-0.9999993245597784,-0.2851725690058968,0.3943101561722869,0.8559587231436914,6507,14.2485,-0.9647426235549141,-0.03525670100486422,0.0007668352036943285,0.027691789463563536,0.016706869162982058,-1.0046277805359423,0.0028733855028399077,0.020096104206416356
26,long_term_forecast_WTI-log_HP_lr0.0001_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,-0.7881522242523371,0.5085794655414908,0.007797312658467235,0.016777989607752182,-0.017201286043961643,0.9999982361961285,-0.9999982249240368,-0.26866473016614245,0.36660143509458576,0.8431818747980283,6479,12.6015,-0.9647426235549141,-0.03525560136912265,0.0007563426918907674,0.027501685255466934,0.0165019790199222,-0.9365507340902247,0.001637113281105312,0.018838399325066955
27,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.8187515570676902,0.5161744022503516,0.012730754129061213,0.02986973449924091,-0.017891926908560674,0.9999998649999315,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557,-1.0283924217016447,0.006362596070080623,0.024254522978641297
28,long_term_forecast_WTI-log_DLinear_horizon5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon5_0,-0.8187515570676902,0.5161744022503516,0.012730754129061213,0.02986973449924091,-0.017891926908560674,0.9999998649999315,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557,-1.0283924217016447,0.006362596070080623,0.024254522978641297
29,long_term_forecast_WTI-log_HP_seqlen512_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,-0.8187515570676902,0.5161744022503516,0.012730754129061213,0.02986973449924091,-0.017891926908560674,0.9999998649999315,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557,-1.0283924217016447,0.006362596070080623,0.024254522978641297
30,long_term_forecast_WTI-log_HP_lr0.001_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,-0.8187515570676902,0.5161744022503516,0.012730754129061213,0.02986973449924091,-0.017891926908560674,0.9999998649999315,-0.9999998660355318,-0.3119820722490356,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557,-1.0283924217016447,0.006362596070080623,0.024254522978641297
31,long_term_forecast_WTI-log_HP_lr0.0001_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_2,-0.8239466257593149,0.5092358180965776,0.008403927279429832,0.017991198982814968,-0.01929721892493319,0.9999993746197332,-0.9999993706230623,-0.28636461844889016,0.3663579582166703,0.8334545572415865,6516,12.87,-0.9647426235549141,-0.035256747068148186,0.0007569051937836687,0.027511910035176924,0.016520912857547983,-0.9752388298192378,0.0015334437282689983,0.02083066265320219
32,long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,-0.8241027649255365,0.5138302859821847,0.016350844663471018,0.021593298845963387,-0.011353558185053791,0.9999996719659199,-0.99999967184669,-0.29726210144311405,0.39361596009975064,0.8456628712897382,6546,14.3535,-0.9647426235549141,-0.035257048291775894,0.0007648152993722026,0.027655294237671792,0.016707385957039637,-1.0203024001726642,0.012264601909610613,0.023618160094664404
33,long_term_forecast_WTI-log_HP_dropout0.4_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_1,-0.8286413871067891,0.5142053445850914,-0.023434390634962016,0.008453747681875283,-0.04084427852368812,0.9999989884862278,-0.9999989219945695,-0.27723246234132637,0.3505338078291815,0.8111184525775814,5587,9.861,-0.9647426235549141,-0.03525629843965539,0.0007584740805331054,0.027540408140278267,0.016470103187694797,-0.8794738651443597,-0.035057574295458034,0.005786704228230082
34,long_term_forecast_WTI-log_HP_dropout0.4_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_2,-0.83669796072487,0.5104547585560244,-0.011084160555836033,0.014474933830757986,-0.022159344092124215,0.9999991186415659,-0.9999990720968891,-0.27978862259937587,0.3474764967837704,0.8119103513747475,5903,10.599,-0.9647426235549141,-0.03525644854197496,0.0007580437083832606,0.027532593564414898,0.01648989860654638,-0.9042116719167834,-0.018717567012752425,0.003441777079371791
35,long_term_forecast_WTI-log_HP_dmodel32_PatchTST_custom_ftMS_sl512_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_1,-0.8453331606454009,0.5168307548054384,0.0006727713869497218,0.01907068289867658,-0.026003911152822867,0.9999998305584619,-0.9999998288751452,-0.30799052745245525,0.3689144561627783,0.8253153314478023,6546,12.994499999999999,-0.9647426235549141,-0.03525720532023102,0.0007585300311862618,0.027541423913557225,0.016511503927490352,-1.0069253118008672,-0.007837538124319313,0.018166373028503553
36,long_term_forecast_WTI-log_HP_dropout0.5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_0,-0.8472413667499055,0.5067041725269573,-0.02074025413706535,-0.005739117161506,-0.03142437594546082,0.9999988090086616,-0.9999988083384831,-0.2755185970146887,0.33649932157394846,0.7980099669379881,5356,9.276,-0.9647426235549141,-0.035256184783568956,0.0007569431603537394,0.02751260002896381,0.016493586814354574,-0.8908931609681808,-0.029297393304924247,0.0021269826405365716
37,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm32_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.8626965251614839,0.5070792311298641,0.006263692775110829,0.022782976225231618,-0.07336259384457293,0.9999999672068517,-0.9999999649626407,-0.33344340754557966,0.40810519085467567,0.8342316449790936,5513,11.7945,-0.9647426235549141,-0.03525734140772652,0.0007787027188776754,0.027905245364943047,0.01687041070891682,-1.0166580296379597,-0.018585169546774572,0.054777424297798354
38,long_term_forecast_WTI-log_HP_lr0.0001_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,-0.86504583319931,0.5096108766994843,0.009114388358650957,0.0186231924917452,-0.01583455193964144,0.9999996631782976,-0.9999996610257424,-0.29672318178760526,0.366348195329087,0.8250095576773968,6703,13.4925,-0.9647426235549141,-0.03525703747082831,0.0007571890306275411,0.02751706798747899,0.016525252584423347,-1.0454968143634855,0.0034400321836501346,0.019274584123291576
39,long_term_forecast_WTI-log_HP_dmodel32_PatchTST_custom_ftMS_sl512_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_0,-0.8655780988490619,0.5112986404125645,-0.003994670563092573,0.012734268414408733,-0.035525730439515964,0.9999998643812551,-0.9999998617130987,-0.31146562368070074,0.37016689126153207,0.8234138795582334,6683,13.428,-0.9647426235549141,-0.0352572381581846,0.0007613369191156364,0.027592334426714177,0.01655907269217981,-1.0624752860510116,-0.015727660863253886,0.019798069576262078
40,long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_2,-0.8656879071981204,0.5100796999531176,0.009199806380501274,0.013054650729537291,-0.02840340628554676,0.999999832238567,-0.999999825238693,-0.30764661309864283,0.36010562218065795,0.8156729147951203,6353,12.303,-0.9647426235549141,-0.03525720168377888,0.0007651606918978333,0.027661538133260652,0.016582474958497358,-1.0135470198977514,0.002976771158293542,0.0313801774438403
41,long_term_forecast_WTI-log_HP_dropout0.2_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_1,-0.8675285826834219,0.5112048757618378,-0.023883592686808494,0.017218271778202874,-0.06134278234092217,0.9999998634734132,-0.9999998589717926,-0.31114619560356616,0.38411819021237303,0.8286869357963422,6465,13.407,-0.9647426235549141,-0.03525723541687842,0.0007745566495386678,0.027830857865661772,0.01669937694567331,-1.010994414369523,-0.041183388244329426,0.020159394096592745
42,long_term_forecast_WTI-log_HP_dropout0.5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_2,-0.8711112044856207,0.5075480543834974,-0.03513265390454234,-8.062176803957856e-05,-0.05228540921302475,0.9999993673935152,-0.9999993099259689,-0.28481044388392573,0.3325196636832113,0.7854841553325606,5404,9.141,-0.9647426235549141,-0.035256686371054724,0.0007599281649542069,0.02756679460790113,0.01648813391230986,-0.9141270920378731,-0.048571326065750584,0.0037140831472741664
43,long_term_forecast_WTI-log_TiDE_pl5_TiDE_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl2_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8749657668489675,0.5120487576183779,0.01381083296166521,0.0353541949663267,-0.015539960235094678,0.9999999816891748,-0.9999999815721544,-0.343487074653396,0.42545871559633025,0.8373700664796596,6530,16.033499999999997,-0.9647426235549141,-0.03525735801724028,0.0007971565137650591,0.02823396029190838,0.017276860208404618,-1.0302683582725793,0.00872725390583013,0.02426721414092481
44,long_term_forecast_WTI-log_iTransformer_pl5_iTransformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8812436734370882,0.5120487576183779,0.012647656592553272,0.024104285875832333,-0.011013610271005482,0.9999999699463197,-0.9999999690600472,-0.33539928864624524,0.4063563028477014,0.8328193395706204,6624,15.2895,-0.9647426235549141,-0.03525734550513304,0.0007764119646193389,0.027864169907236405,0.016886585149972516,-1.039958575607678,0.008786993112579508,0.01980060338358499
45,long_term_forecast_WTI-log_HP_dropout0.2_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_2,-0.8825400650305091,0.522456633849039,0.007620811850748118,0.020862264277190568,-0.035859385129903096,0.9999999220488102,-0.9999999175679287,-0.31983133653336815,0.39263243352953114,0.8253303667941748,6334,13.170000000000002,-0.9647426235549141,-0.035257294013014584,0.0007651634719840684,0.027661588385052446,0.016573805649002658,-1.0422341861599758,-0.0038612605499998747,0.03199812457990322
46,long_term_forecast_WTI-log_iTransformer_pl5_iTransformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.8869693499896024,0.5146741678387248,0.01763592830463432,0.028995743252624065,-0.01451828468618477,0.9999999677071186,-0.9999999615979638,-0.33199764926175956,0.4075382803297998,0.8296381232042189,6598,15.066,-0.9647426235549141,-0.035257338043049646,0.0007723132411722635,0.02779052430545821,0.0168355622132558,-1.036735407995439,0.012671656823931338,0.027189941510116108
47,long_term_forecast_WTI-log_DLinear_horizon10_DLinear_custom_ftMS_sl512_ll48_pl10_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon10_2,-0.8991714232966888,0.512593984962406,0.008146958668053128,0.023696307256270262,-0.016599805483224706,0.9999999999999998,-0.9999999999999998,-0.34742730596154725,0.4177514222350786,0.8279563238194863,13020,31.113,-0.9983180006063498,-0.001681999393649991,0.0007906630305731047,0.02811873095595007,0.017151535795887816,-1.0707198773572646,0.002074233245651715,0.01867403872887642
48,long_term_forecast_WTI-log_DLinear_horizon10_DLinear_custom_ftMS_sl512_ll48_pl10_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon10_0,-0.9012841955161532,0.5139567669172932,0.015032296662234787,0.02951008463184537,-0.029124459441820415,0.9999999999999998,-0.9999999999999998,-0.34742730596154725,0.4143822393822394,0.8266921217910298,13246,31.657500000000002,-0.9983180006063498,-0.001681999393649991,0.0007865319887231759,0.028045177637575695,0.01710195329283556,-1.0608012437434349,0.004724406366045088,0.0338488658078655
