date,true_0,true_1,true_2,true_3,true_4,pred_0,pred_1,pred_2,pred_3,pred_4
2024-08-30,0.019107071914833476,-0.015991363237282834,-0.01280791676444032,0.013514679910117613,-0.019692417234084957,0.0019450358522564476,0.0006969176948808446,-0.0012943520551877141,0.002359672740869989,0.002553521627534133
2024-09-03,-0.015991363237282834,-0.01280791676444032,0.013514679910117613,-0.019692417234084957,-0.034304155608880525,0.0017709220404709422,0.003101848054466496,-0.0009966570676469418,0.0011679954975317096,0.0021999371197897514
2024-09-04,-0.01280791676444032,0.013514679910117613,-0.019692417234084957,-0.034304155608880525,-0.008387049187705942,0.002332827359914528,0.004429959678822925,0.001364071000593549,0.0004458351508335699,0.00021723013184465578
2024-09-05,0.013514679910117613,-0.019692417234084957,-0.034304155608880525,-0.008387049187705942,0.0059979187062511,0.0034555020436021927,0.004543913355681319,0.0016392690934994199,-0.001539671445567876,0.0009460297859995339
2024-09-06,-0.019692417234084957,-0.034304155608880525,-0.008387049187705942,0.0059979187062511,-0.018864213732478045,0.0013439882565644092,0.004277449335857591,0.0030044474669584736,0.0002532298499769877,0.001809109930816058
2024-09-09,-0.034304155608880525,-0.008387049187705942,0.0059979187062511,-0.018864213732478045,0.00440830691754401,-0.0001775737196833423,0.0022100803541459275,0.002867338395411269,-4.311415458090544e-06,0.0016316316465273615
2024-09-10,-0.008387049187705942,0.0059979187062511,-0.018864213732478045,0.00440830691754401,-0.03299713565079391,-0.0011197690473653897,0.004356831694337262,0.0018275184355084518,-0.00022990385897142776,0.0016594534376762364
2024-09-11,0.0059979187062511,-0.018864213732478045,0.00440830691754401,-0.03299713565079391,0.01832918657462248,0.0001477941984028381,0.0038673775057503656,0.00025437098350660224,-0.0008206468727179315,0.002408815224686082
2024-09-12,-0.018864213732478045,0.00440830691754401,-0.03299713565079391,0.01832918657462248,0.019207907505011723,-0.0013934030223848994,0.0008000892363253823,0.003077159349678039,0.00024029300485059845,0.0034176307524269333
2024-09-13,0.00440830691754401,-0.03299713565079391,0.01832918657462248,0.019207907505011723,-0.008186825842228082,-0.0016006871192869073,0.002968940116251479,0.0037588533407838113,0.0005310787235099831,0.0018329463742367141
2024-09-16,-0.03299713565079391,0.01832918657462248,0.019207907505011723,-0.008186825842228082,0.015258246468147586,-0.0006500768740833869,0.003924374270918204,0.001141784691434092,-0.0002458042820828208,0.003435582908585053
2024-09-17,0.01832918657462248,0.019207907505011723,-0.008186825842228082,0.015258246468147586,0.010736757251481424,-0.00012908246003961546,0.0024547051928068752,0.0003899808301649939,0.0007734171655573125,0.0017053198083433756
2024-09-18,0.019207907505011723,-0.008186825842228082,0.015258246468147586,0.010736757251481424,-0.0016328958081670121,-6.137507285218917e-05,0.0019148815839108465,0.004079167274233662,0.0032155120070328056,-0.001110988565957728
2024-09-19,-0.008186825842228082,0.015258246468147586,0.010736757251481424,-0.0016328958081670121,0.01122777306711235,-0.0009433122706259786,0.002403206372146473,0.003122304687039086,0.002039194805117244,0.002903519584517048
2024-09-20,0.015258246468147586,0.010736757251481424,-0.0016328958081670121,0.01122777306711235,-0.001617290680968705,0.0009798684034423015,0.003069224050402082,0.002777181963981073,0.0014938773157196867,0.003782714037142945
2024-09-23,0.010736757251481424,-0.0016328958081670121,0.01122777306711235,-0.001617290680968705,-0.006199282064542997,0.0006652511574984387,0.0018697192039443828,0.0036464203887164484,0.0013045403932911382,0.0010554409530295467
2024-09-24,-0.0016328958081670121,0.01122777306711235,-0.001617290680968705,-0.006199282064542997,0.015135106564775649,-0.00014997813634713315,0.0021323845581176877,0.0035084565649591126,0.001534782190659123,-4.4660144298841345e-05
2024-09-25,0.01122777306711235,-0.001617290680968705,-0.006199282064542997,0.015135106564775649,-0.016172066244710303,0.0003208922053570244,0.0012690811551702048,0.004499109657010395,0.0003235372177177002,0.0010535716414092613
2024-09-26,-0.001617290680968705,-0.006199282064542997,0.015135106564775649,-0.016172066244710303,-0.019758164983843387,0.0001831890679140822,0.0013791256516368958,-0.0003059351496125535,-0.00025725098078520576,0.00038239444546070325
2024-09-27,-0.006199282064542997,0.015135106564775649,-0.016172066244710303,-0.019758164983843387,0.0037721659753596395,0.0007555440608689334,0.002487681585512521,-0.0017289720541371905,0.0012732569867881967,8.307791956301192e-05
2024-09-30,0.015135106564775649,-0.016172066244710303,-0.019758164983843387,0.0037721659753596395,0.003457870179173329,-0.001138839460632776,0.0004426361882483681,0.0028037584650618444,0.0012052728539081957,-0.001568435168408437
2024-10-01,-0.016172066244710303,-0.019758164983843387,0.0037721659753596395,0.003457870179173329,0.016964692658416356,-0.0005315418826950478,-0.00027136560104285554,-0.002338819926878567,0.00011954994728507546,1.8191018023571353e-05
2024-10-02,-0.019758164983843387,0.0037721659753596395,0.003457870179173329,0.016964692658416356,0.0020636799163194536,-9.949210528786094e-05,0.0010305003454233338,-0.0016246140196132367,0.0006017541459792145,0.0003823283725904723
2024-10-03,0.0037721659753596395,0.003457870179173329,0.016964692658416356,0.0020636799163194536,0.03785485030810621,-0.0018525041996276428,0.00036306216600624064,0.0004890302241986022,0.0016097592978325005,-0.0004246126434015693
2024-10-04,0.003457870179173329,0.016964692658416356,0.0020636799163194536,0.03785485030810621,-0.0038355044187086303,-0.0005168673473009762,0.000608571778082246,7.48617450400909e-05,0.0005028852069175764,-0.0006337995471983547
2024-10-07,0.016964692658416356,0.0020636799163194536,0.03785485030810621,-0.0038355044187086303,0.03290000591600642,-0.0009302253850234398,0.0015517470555757552,0.0006538643373347006,-0.0003894060291316976,-0.00033874065742465565
2024-10-08,0.0020636799163194536,0.03785485030810621,-0.0038355044187086303,0.03290000591600642,-0.03019941525292993,-0.001608521736093941,0.002563306967176558,0.0021526779749691713,0.0012360005403775872,-0.0009712842988964503
2024-10-09,0.03785485030810621,-0.0038355044187086303,0.03290000591600642,-0.03019941525292993,-0.00926922898041299,-0.00046470596258075755,-0.00025204538250914936,-0.00019786228594713035,-0.0001682676049955393,-0.0007925587580851789
2024-10-10,-0.0038355044187086303,0.03290000591600642,-0.03019941525292993,-0.00926922898041299,0.024343120345084953,0.0002690274275195391,0.0033223345333969825,-0.0017201568320338715,0.0001125040753664245,-0.0015997145109054713
2024-10-11,0.03290000591600642,-0.03019941525292993,-0.00926922898041299,0.024343120345084953,-0.00013983080521080883,-0.00024652646248735457,0.0016443327137626584,0.0026528107979162585,-0.0006445220990417347,-0.0003184223321498707
2024-10-14,-0.03019941525292993,-0.00926922898041299,0.024343120345084953,-0.00013983080521080883,-0.013657374754747256,8.161749937576328e-05,0.004946308147533132,0.0016097259992034557,0.0009596709495690106,0.000714572195380513
2024-10-15,-0.00926922898041299,0.024343120345084953,-0.00013983080521080883,-0.013657374754747256,-0.038438486122937425,0.0006987195571127691,0.0023090821599813334,-6.362853536646517e-06,0.0023922883547286594,-0.0006068277887688801
2024-10-16,0.024343120345084953,-0.00013983080521080883,-0.013657374754747256,-0.038438486122937425,-0.0051694965285156175,-0.0005725037192656653,0.003358426576566735,0.0027652067806395635,0.00016692688272847795,-0.0011743076133473123
2024-10-17,-0.00013983080521080883,-0.013657374754747256,-0.038438486122937425,-0.0051694965285156175,0.0044326314349644085,0.0005266109389515061,0.0024994066358452987,0.0009488447655750004,-8.474953056908724e-05,-0.0012033864932911177
2024-10-18,-0.013657374754747256,-0.038438486122937425,-0.0051694965285156175,0.0044326314349644085,-0.014852493490055513,-0.0008356299448185282,0.0029206592016876843,0.0005552320938429078,0.0006008358772896648,0.0002612368592926596
2024-10-21,-0.038438486122937425,-0.0051694965285156175,0.0044326314349644085,-0.014852493490055513,0.014999909935750129,-0.0008167150780998104,0.000562881995026617,-0.00020092825066159926,0.0011463351981773223,0.00020644645604146386
2024-10-22,-0.0051694965285156175,0.0044326314349644085,-0.014852493490055513,0.014999909935750129,0.020571154426889202,-0.0013807074612221216,0.0011114046741152015,0.0001743782375590822,0.0008783699870103098,-0.0020215720892401506
2024-10-23,0.0044326314349644085,-0.014852493490055513,0.014999909935750129,0.020571154426889202,-0.014399201088223615,-0.0019682109050985943,0.002182798682491798,-0.0023979567188988867,0.0019377739980883809,-0.002419480480764493
2024-10-24,-0.014852493490055513,0.014999909935750129,0.020571154426889202,-0.014399201088223615,-0.004404646421703052,-0.0017663936827233774,0.0021038760810674836,-0.0013261644379433978,0.0020846441563395325,-0.00039606391958318867
2024-10-25,0.014999909935750129,0.020571154426889202,-0.014399201088223615,-0.004404646421703052,0.017937047236128663,-0.0011875244160419124,0.0008949378903176971,0.0010819992316322186,0.0029631860082749337,0.0022628247270683626
2024-10-28,0.020571154426889202,-0.014399201088223615,-0.004404646421703052,0.017937047236128663,-0.05343309685398298,0.0007678777944090178,0.002438724210610647,0.0003154418490477908,0.0073340815196003195,0.0026242751837943523
2024-10-29,-0.014399201088223615,-0.004404646421703052,0.017937047236128663,-0.05343309685398298,-0.0022895529009459674,0.00033673042295864644,0.0047341523563242715,-4.533444153700234e-05,0.0025062087329580083,0.00021912530234123684
2024-10-30,-0.004404646421703052,0.017937047236128663,-0.05343309685398298,-0.0022895529009459674,0.01727053977961277,-0.0006912318164830724,0.002196786990823917,-0.0024825174074859483,0.003772677253522141,0.0008914866316238455
2024-10-31,0.017937047236128663,-0.05343309685398298,-0.0022895529009459674,0.01727053977961277,0.00613912219820119,-0.0009799351254059802,0.004400648495057593,-0.001640745632221956,0.0018980867517574872,-0.0020781283686064486
2024-11-01,-0.05343309685398298,-0.0022895529009459674,0.01727053977961277,0.00613912219820119,0.004914014770013803,-0.0022395740184948075,0.004849724294115465,0.001435382767729648,0.0020421271820246388,-7.959204487909186e-05
2024-11-04,-0.0022895529009459674,0.01727053977961277,0.00613912219820119,0.004914014770013803,0.019418086353992243,-0.00022608864232920547,0.002634472430100003,0.0006612100935602036,0.002283029653468644,-0.001041839243255082
2024-11-05,0.01727053977961277,0.00613912219820119,0.004914014770013803,0.019418086353992243,0.004506149039629291,-0.001410320168006365,0.0034940382585826333,0.004985366652821114,0.00402401137264476,-0.0014953221289767547
