date,true_0,true_1,true_2,true_3,true_4,pred_0,pred_1,pred_2,pred_3,pred_4
2023-08-30,-0.0035778213821683657,0.009381055536014692,-0.0013159628480327935,0.009306050448141374,0.0019550348818575297,-0.0036121410154962173,-0.004851903593533756,-0.008077601068404897,-0.009968265833266935,-0.0017423548285129236
2023-08-31,0.009381055536014692,-0.0013159628480327935,0.009306050448141374,0.0019550348818575297,0.01383612913853962,-0.004980759684407437,-0.008004066595342332,-0.00852622163436368,-0.010842216942937301,-0.004001585431835816
2023-09-01,-0.0013159628480327935,0.009306050448141374,0.0019550348818575297,0.01383612913853962,0.014407083208108655,-0.0070665067294507595,-0.005970112065816807,-0.005397307597028404,-0.006751806357524258,0.001274860368501729
2023-09-05,0.009306050448141374,0.0019550348818575297,0.01383612913853962,0.014407083208108655,0.011202835620708826,-0.005747655914581684,-0.0051198438266394095,-0.0055405656352302355,-0.0017666568315737442,0.002076941011366686
2023-09-06,0.0019550348818575297,0.01383612913853962,0.014407083208108655,0.011202835620708826,0.0033739488572358794,-0.007016873013022224,-0.005822064731602164,-0.0006289020595185811,-0.001173291982654354,-0.0002887118084817106
2023-09-07,0.01383612913853962,0.014407083208108655,0.011202835620708826,0.0033739488572358794,-0.0036243244433366998,-0.007466600739179586,-0.0034707564715115748,-0.004595699818411765,-0.004866529958921543,0.0014006047000225167
2023-09-08,0.014407083208108655,0.011202835620708826,0.0033739488572358794,-0.0036243244433366998,0.004746448885477891,-0.005092649116780787,-0.005187635343577112,-0.004416482635319585,-0.005607427753467742,0.001992846758795308
2023-09-11,0.011202835620708826,0.0033739488572358794,-0.0036243244433366998,0.004746448885477891,0.0012453301478280918,-0.005558122032664828,-0.003154792639906292,-0.001995936504892392,-0.0021112878541108522,0.0005336054179791243
2023-09-12,0.0033739488572358794,-0.0036243244433366998,0.004746448885477891,0.0012453301478280918,0.009907201577285783,-0.004885486053193782,-0.003992072625561562,-0.0033893650335336915,-0.007247638697816839,0.0023555800605336913
2023-09-13,-0.0036243244433366998,0.004746448885477891,0.0012453301478280918,0.009907201577285783,-0.0024676138102921047,-0.0042828615098449456,-0.0040274970862599286,-0.005704236385546683,-0.006637230906919466,0.0014568888426923206
2023-09-14,0.004746448885477891,0.0012453301478280918,0.009907201577285783,-0.0024676138102921047,0.013984525930398062,-0.003950262747889854,-0.006549654208616026,-0.005781628889659412,-0.006474609462665641,0.0012336283323411627
2023-09-15,0.0012453301478280918,0.009907201577285783,-0.0024676138102921047,0.013984525930398062,-0.003294493815160859,-0.006891557222016562,-0.006010740599357542,-0.004219215428374737,-0.004209057361858328,0.0006816296571959468
2023-09-18,0.009907201577285783,-0.0024676138102921047,0.013984525930398062,-0.003294493815160859,-0.0014677106307619632,-0.0043892062764787675,-0.003921169582553771,-0.0029224410985946242,-0.0037694233161628425,0.000836338148660947
2023-09-19,-0.0024676138102921047,0.013984525930398062,-0.003294493815160859,-0.0014677106307619632,-0.001837672783459771,-0.005074817445634791,-0.003595135398767239,-0.0026752865968108193,-0.006250616910868394,-0.0011109959087840548
2023-09-20,0.013984525930398062,-0.003294493815160859,-0.0014677106307619632,-0.001837672783459771,-0.007014118409645736,-0.003142940473650719,-0.00401013711294822,-0.006364805112014771,-0.008893837078671772,0.00020367144552010418
2023-09-21,-0.003294493815160859,-0.0014677106307619632,-0.001837672783459771,-0.007014118409645736,-0.006814969543585479,-0.005050144989477607,-0.00580106834590625,-0.005172047853027475,-0.006530059386020208,0.0011834398693993066
2023-09-22,-0.0014677106307619632,-0.001837672783459771,-0.007014118409645736,-0.006814969543585479,-0.01075010382718305,-0.004316957191678774,-0.005330248121536789,-0.005246862582130874,-0.00760268113199797,0.0011671522971480402
2023-09-25,-0.001837672783459771,-0.007014118409645736,-0.006814969543585479,-0.01075010382718305,0.00012566760923335784,-0.002834835006657593,-0.0028184851478970513,-0.0014312134190789434,-0.0031167446807685633,-0.0008200717204730316
2023-09-26,-0.007014118409645736,-0.006814969543585479,-0.01075010382718305,0.00012566760923335784,0.0036375080392397003,-0.0020870213100365855,-0.0020128042514828623,-0.0024056632282578976,-0.00823962717493711,-0.0014318012917507548
2023-09-27,-0.006814969543585479,-0.01075010382718305,0.00012566760923335784,0.0036375080392397003,0.009718491650240689,-0.0010210322608068152,-0.002510437301757074,-0.004292705111138497,-0.004721003012145888,-0.003396516084677224
2023-09-28,-0.01075010382718305,0.00012566760923335784,0.0036375080392397003,0.009718491650240689,-0.011222062938212743,-0.002235734666663142,-0.005876867061886513,-0.005635102092776064,-0.006889054097505239,-0.0021313683715093327
