rank,model_id,sharpe_ratio,direction_accuracy,ic,rank_ic,ic_decay,max_drawdown,total_return,annual_return,win_rate,profit_factor,num_trades,total_costs,buy_hold_return,excess_return,mse,rmse,mae,sortino_ratio,ic_first_half,ic_second_half
11,long_term_forecast_WTI-log_Naive_pl5_Naive_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.46448069741764286,0.4967651195499297,0.0022493026684753106,-0.01553264985063153,0.027491145031741965,0.9998231959923725,-0.9997492869867828,-0.1779139863126169,0.48563892145369286,0.9487416020401573,1183,3.2565000000000004,-0.9647426155387601,-0.03500667144802272,0.00149845296220087,0.03870985613769276,0.02370274697949348,-0.5866301437850651,0.009651156336261483,-0.01783998869548048
12,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.5584426862374892,0.5184247538677919,-0.028549057851711947,0.02795850126614511,-0.1301405409150804,0.9999904975699107,-0.9999351501044484,-0.20376567742723695,0.43029490616621985,0.9122755180801156,3478,5.9655000000000005,-0.9647426155387601,-0.03519253456568838,0.000765946232066121,0.027675733631940473,0.01654771172321821,-0.5769807479544671,-0.06205429313781317,0.06808624777726723
13,long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.6101300354784436,0.5131739334270979,0.0040072051614304495,0.00879988688801835,-0.014943150787119063,0.7558918246612508,-0.725500008791229,-0.03008541561144984,0.26019417475728157,0.6798052332157831,505,0.762,-0.9647426155387601,0.23924260674753106,0.0007509518393046025,0.027403500493634065,0.016438218441316342,-0.14775246331773853,-0.0019774477109917124,0.012965703076127351
14,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.6978740980990484,0.516080637599625,-0.042946200711113214,0.01644768399672954,-0.11209892488583781,0.9999994234843207,-0.9999964843634903,-0.2567597724245133,0.4191002367797948,0.8711805482397633,3555,6.0825,-0.9647426155387601,-0.03525386882473025,0.0007697273353676194,0.02774396034036272,0.01661286880563838,-0.7213567978163399,-0.06885829554094101,0.04324062934489679
15,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.7247186058372048,0.510267229254571,-0.04185756924668658,0.006711646343924594,-0.09637754355605582,0.9999995900507309,-0.9999978518218201,-0.2653605689602835,0.4188053861203821,0.8613683796894672,3400,5.67,-0.9647426155387601,-0.03525523628306004,0.0007678274780791256,0.02770970007198067,0.016573835094233984,-0.7284210722540997,-0.06477299141658113,0.03160455213947469
16,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.7305134771977071,0.5154242850445382,-0.03271761879023921,0.011039247776216283,-0.06812571233993905,0.9999997288274348,-0.9999984045646605,-0.27050617774281727,0.421205681691086,0.8632665930487312,3445,5.836500000000001,-0.9647426155387601,-0.03525578902590043,0.0007677804070981934,0.027708850699698705,0.016567437047620877,-0.7665973677265134,-0.049214771073034576,0.018910941266904475
17,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.763756551831785,0.5084857008907642,-0.03082179071762612,0.009610799874561612,-0.0466636343826115,0.9999998647393284,-0.9999988226742151,-0.27572575289424894,0.4081274025260846,0.8544361231216339,4007,7.143000000000001,-0.9647426155387601,-0.035256207135455075,0.0007651374207828182,0.02766111748976925,0.016579794458483225,-0.8170715486571533,-0.042064998238713486,0.004598636143898013
18,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm32_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.7653087444166675,0.5066104078762307,0.0017386233366559734,0.014850126501951054,-0.060491108672816846,0.9999995965922475,-0.9999995814862256,-0.293211711775876,0.40256873369456153,0.8589686911900616,5614,11.7165,-0.9647426155387601,-0.035256965947465524,0.0007713742289133425,0.027773624698863894,0.0167054537963313,-0.9215486295066089,-0.01623714328491903,0.04425396538789782
19,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.8224533722001467,0.5161744022503516,0.012347200789728447,0.029242807739362477,-0.01593217465138786,0.9999998316944213,-0.9999998329855119,-0.30838795981908373,0.41976140080815855,0.8519765167046015,6407,15.2685,-0.9647426155387601,-0.03525721744675181,0.0007908609929127606,0.028122250850754472,0.01715719799134794,-1.043127595794136,0.006648147543276561,0.022580322194664423
20,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8530962100344709,0.5115799343647445,-0.02663716245935957,0.006897425359004959,-0.0881662982599879,0.9999999475036775,-0.9999998736375783,-0.31293115635070656,0.3902410484437164,0.8178079078395389,4284,7.378499999999999,-0.9647426155387601,-0.03525725809881819,0.0007638514653698202,0.027637862894403037,0.01655351767902803,-0.8577762660508669,-0.048950390052500285,0.03921590820748761
21,long_term_forecast_WTI-log_iTransformer_pl5_iTransformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8593506382010169,0.5130801687763713,0.01391044950459717,0.0265930526383554,-0.009425778305432094,0.9999999425135426,-0.9999999406461187,-0.3250897013148625,0.4079267698899601,0.8389465291600169,6580,15.1635,-0.9647426155387601,-0.035257325107358684,0.0007757068962197054,0.027851515151239174,0.01687326170611677,-1.0141307832705353,0.01065206669129956,0.020077844996731653
22,long_term_forecast_WTI-log_TiDE_pl5_TiDE_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl2_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8739510027271351,0.5127988748241913,0.013320342594720107,0.034645419017647824,-0.013744696600246882,0.9999999805829036,-0.9999999804588131,-0.3425764544395413,0.4252488514548239,0.8373906454683634,6520,16.012500000000003,-0.9647426155387601,-0.03525736492005305,0.0007973912254485714,0.02823811653507669,0.01727995174542359,-1.0281526613051897,0.008845763948812311,0.022590460549059194
23,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm32_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.8848325174287215,0.5022972339428036,-0.004590182832459217,0.012350167281765025,-0.07766834234428667,0.9999999709260313,-0.9999999653298509,-0.33360932493832207,0.4032905296950241,0.8274806734665203,5054,10.234499999999999,-0.9647426155387601,-0.03525734979109085,0.0007724667152734957,0.027793285435038003,0.016780708908312975,-1.0026367880804519,-0.028513509136747796,0.04915483320753887
24,long_term_forecast_WTI-log_iTransformer_pl5_iTransformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.8947711148441438,0.5154242850445382,0.016573609677920525,0.029393679075281925,-0.013432669119335494,0.9999999724863176,-0.9999999666116866,-0.33420225964694517,0.4086939456383083,0.8282884260780858,6566,15.045,-0.9647426155387601,-0.03525735107292649,0.0007727720594100022,0.027798778020085742,0.016840411510791065,-1.045530405075606,0.011958423062052748,0.025391092181388242
25,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm32_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.9109542887545461,0.510829817158931,-0.015514677554815906,0.0018378061589970982,-0.04135516288924463,0.9999999902186577,-0.9999999899886651,-0.3528840726323398,0.4089186825998251,0.8224329767414018,5983,13.427999999999999,-0.9647426155387601,-0.035257374449905066,0.0007891803098712639,0.028092353227724867,0.017037334044745004,-1.093799861697899,-0.0279884752775099,0.013366687611734733
26,long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.9350627966378723,0.48523206751054854,0.0008450090497719492,0.0034592478955992986,-0.010896168102055665,0.9999689169476327,-0.9999629204981744,-0.21421374204173294,0.2582864290181363,0.7611643277817762,5384,8.088,-0.9647426155387601,-0.035220304959414306,0.0007525652921913622,0.0274329235079195,0.016535450661645933,-1.0128701395192883,-0.0034552124053116597,0.007440955696744005
27,long_term_forecast_WTI-log_TiDE_pl5_TiDE_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl2_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.9371964347816867,0.5195499296765119,0.009793635217268134,0.029151049830718697,-0.028639180222925987,0.9999999968875899,-0.9999999968257103,-0.3702110676375112,0.42455536431440044,0.8180204909334708,6469,15.7035,-0.9647426155387601,-0.03525738128695022,0.0007980462733328987,0.028249712800892307,0.017246023859730796,-1.0844319817928605,0.00026997182319016705,0.028909152046116153
28,long_term_forecast_WTI-log_PatchTST_pl5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.9407107752390106,0.5113924050632911,-0.002881608050603452,0.012543605801777316,-0.015873386611294872,0.9999999690886642,-0.9999999679951684,-0.334867687440897,0.38109336999048327,0.8029992064944298,6099,11.9205,-0.9647426155387601,-0.035257352456408375,0.0007615717743813587,0.027596589904938594,0.016511574268682005,-1.0542180271802546,-0.007941459804971903,0.007931926806322969
29,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.9412399375373186,0.5181434599156118,0.023801180323606314,0.03985876345698009,-0.0246437015534587,0.9999999974576924,-0.9999999974370035,-0.37338620317056637,0.42516455213202325,0.8166918368979171,6513,15.8655,-0.9647426155387601,-0.035257381898243456,0.0007967832601068147,0.02822734950552061,0.0173071015807691,-1.0587604319563273,0.015399106840000454,0.04004280839345915
30,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.9442144903186391,0.520112517580872,0.020839471075107828,0.03959555554308221,-0.02914505827797976,0.9999999969724294,-0.9999999969477915,-0.3707944109100798,0.4278090155341656,0.8179232138816418,6495,15.964500000000001,-0.9647426155387601,-0.03525738140903145,0.0007986343232392991,0.02826011895302812,0.017310609669346094,-1.0591817224264795,0.010856332390984212,0.04000139066896397
31,long_term_forecast_WTI-log_PatchTST_pl5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.9743535255302718,0.5044538209095171,-0.01956864968993935,-0.00014682117718069502,-0.03157454328203461,0.999999951730713,-0.9999999498723472,-0.3277785339771301,0.3560920830993824,0.7882500992600728,6247,11.838,-0.9647426155387601,-0.03525733433358713,0.0007631566060957608,0.027625289249087706,0.0165763340989309,-1.1021069306439761,-0.02838769276847939,0.0031868505135552202
32,long_term_forecast_WTI-log_PatchTST_pl5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.9907308261251268,0.5103609939052977,-0.03761865602174888,0.0007482663996861164,-0.04822531509203145,0.9999999753511718,-0.9999999742488623,-0.33827575634251406,0.3576412334008553,0.780458938796011,6233,11.847000000000001,-0.9647426155387601,-0.03525735871010227,0.000768343218358014,0.0277190046422669,0.01658514273822176,-1.1177993029358428,-0.05001873576516755,-0.0017934206731360987
33,long_term_forecast_WTI-log_TimesNet_pl5_TimesNet_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.9933390873606694,0.483356774496015,-0.016158068682854052,-0.023324521060849576,-0.023497238162616677,0.9999999934841248,-0.9999999906456923,-0.35392117514028976,0.3517811704834606,0.7857731539602145,5915,11.433,-0.9647426155387601,-0.035257375106932276,0.0007638700428845679,0.027638198980479315,0.016768317136899358,-1.2115451520392373,-0.02569533778221635,-0.0021980996195996713
34,long_term_forecast_WTI-log_TiDE_pl5_TiDE_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl2_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-1.0130635947124524,0.5154242850445382,0.009647654254403741,0.02626180314024833,-0.024788455550645308,0.9999999993999926,-0.9999999993925516,-0.3943434997330737,0.42163714696026805,0.7985765917545933,6486,15.777000000000001,-0.9647426155387601,-0.03525738385379151,0.0007999755764106632,0.028283839492025533,0.01731478582155862,-1.1851075312781019,0.0012791540503068835,0.026067609600952193
35,long_term_forecast_WTI-log_TimesNet_pl5_TimesNet_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-1.0153929998975797,0.49760900140646974,-0.01661520532862475,-0.00868168395774762,-0.005466969215402101,0.9999999490881121,-0.9999999349384295,-0.3236238906822796,0.3386132033673017,0.7819413514430767,6260,11.328,-0.9647426155387601,-0.03525731939966947,0.0007584537701008367,0.027540039399042926,0.01662024132876683,-1.1465189151467376,-0.02019054487919329,-0.014723575663791188
36,long_term_forecast_WTI-log_iTransformer_pl5_iTransformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-1.052001042705804,0.4994842944210033,0.010656082273365463,-0.006235406882969437,0.049586605583123826,0.9999999994685314,-0.9999999994562084,-0.39592566086568237,0.3813283331688542,0.77815158082431,6842,15.21,-0.9647426155387601,-0.03525738391744837,0.0007697039990472215,0.02774353977139942,0.016862994499464743,-1.2523710894723636,0.026665821570561084,-0.022920784012562742
