date,true_0,true_1,true_2,true_3,true_4,true_5,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5
2010-08-18,-0.029658771087328943,-0.0046316634325417345,-0.001991755432777857,0.007019419206336571,-0.004629825318588062,-0.01321348693184009,0.005552395298611094,0.0008515317179196607,-0.0043316730862068675,-0.0033448145133798757,-0.004397028679714195,0.004882199780588328
2010-08-19,-0.0046316634325417345,-0.001991755432777857,0.007019419206336571,-0.004629825318588062,-0.01321348693184009,-0.013118061471470616,-0.00076702214936066,-0.006029869072735959,0.00799777438773294,-0.007223168704589953,0.005600884011718758,-0.014311738875210794
2010-08-20,-0.001991755432777857,0.007019419206336571,-0.004629825318588062,-0.01321348693184009,-0.013118061471470616,-0.004912688009154071,-0.005775139463317106,0.009782347634118754,0.002358857313656901,0.0022774252710378866,-0.012514579340870725,-0.0008810391315579564
2010-08-23,0.007019419206336571,-0.004629825318588062,-0.01321348693184009,-0.013118061471470616,-0.004912688009154071,-0.020314403054196548,0.0017507369054768267,0.001983469055306689,0.018185067085862927,-0.010891710786527467,0.0021317177382988153,0.0037135924046047156
2010-08-24,-0.004629825318588062,-0.01321348693184009,-0.013118061471470616,-0.004912688009154071,-0.020314403054196548,0.01234840686851996,-0.0008978360607268294,0.006644052796733507,-0.0036701282624584035,-0.001061162757945818,-0.0024386764892929754,0.0010153345063870028
2010-08-25,-0.01321348693184009,-0.013118061471470616,-0.004912688009154071,-0.020314403054196548,0.01234840686851996,0.011516388957139353,0.011528512192613711,-0.00541082499577982,0.008021285049261551,-0.001039518578502257,-0.0031210234347219053,-0.0019836833779038475
2010-08-26,-0.013118061471470616,-0.004912688009154071,-0.020314403054196548,0.01234840686851996,0.011516388957139353,0.024373564021726375,-0.005471026751754083,0.006713477543197711,0.01622949426751851,-0.000774773873409537,0.002708262301859646,0.004994178486116137
2010-08-27,-0.004912688009154071,-0.020314403054196548,0.01234840686851996,0.011516388957139353,0.024373564021726375,-0.006272149829868107,0.008379456494858573,0.00394228324101036,0.008340578411303165,-0.0017715408530684725,0.005173402701779638,-0.004789795149627181
2010-08-30,-0.020314403054196548,0.01234840686851996,0.011516388957139353,0.024373564021726375,-0.006272149829868107,-0.037925674498006906,0.007105592779486005,0.002628373943706518,0.010113865017790928,0.009517708560670515,0.003518482387768357,0.006620396946756101
2010-08-31,0.01234840686851996,0.011516388957139353,0.024373564021726375,-0.006272149829868107,-0.037925674498006906,0.027293611019044768,0.0021395191506274986,-0.001708545981450649,0.02197294350073527,0.0035968482054044523,0.008563203048782712,-0.0015917011722937574
2010-09-01,0.011516388957139353,0.024373564021726375,-0.006272149829868107,-0.037925674498006906,0.027293611019044768,0.014906623107493073,0.007016464691883428,0.00643931100639604,0.012257218655500748,0.010704827816274602,0.000364092247917029,-0.0045946678652325915
2010-09-02,0.024373564021726375,-0.006272149829868107,-0.037925674498006906,0.027293611019044768,0.014906623107493073,-0.005614224850163379,0.010399070105490769,0.002678844021021338,0.015165822547699576,0.00268997172890384,-0.0040530458809953825,-0.00476266640605057
2010-09-03,-0.006272149829868107,-0.037925674498006906,0.027293611019044768,0.014906623107493073,-0.005614224850163379,-0.006859856460228326,0.004047089919087028,0.0037650733388743117,0.009405480004147086,-0.005423450047640304,-0.0002621801963039669,-0.011959745207793197
2010-09-07,-0.037925674498006906,0.027293611019044768,0.014906623107493073,-0.005614224850163379,-0.006859856460228326,0.007797861875313634,0.008688213827186438,0.011957893638756474,0.003203563003946259,-0.004292139540236998,-0.013949049672542053,-0.004808946281301328
2010-09-08,0.027293611019044768,0.014906623107493073,-0.005614224850163379,-0.006859856460228326,0.007797861875313634,-0.005640613907929261,0.01002315113402433,0.002364076873630986,0.013172065167322151,-0.01562054508045882,-0.0006987368855400921,-0.003144672236716361
2010-09-09,0.014906623107493073,-0.005614224850163379,-0.006859856460228326,0.007797861875313634,-0.005640613907929261,0.02919911496650386,-0.0006009046270925702,0.005144552840766346,-0.003945077125367658,-0.002062814782688017,-0.003190142298726026,-0.0014115152593565648
2010-09-10,-0.005614224850163379,-0.006859856460228326,0.007797861875313634,-0.005640613907929261,0.02919911496650386,0.009632866258908464,0.007129435401011619,-0.006409591840601158,0.006125078096113388,-0.004446459355743288,-0.00386505221254485,-0.00243595121048532
2010-09-13,-0.006859856460228326,0.007797861875313634,-0.005640613907929261,0.02919911496650386,0.009632866258908464,-0.005065275430450955,-0.008469326094183058,0.0004113223674691827,0.006694756690882734,0.003132361813379206,-0.0020018213620287603,-0.0006594827920942375
2010-09-14,0.007797861875313634,-0.005640613907929261,0.02919911496650386,0.009632866258908464,-0.005065275430450955,-0.010208151588030932,0.0037671109107455035,0.0024920786397996265,0.0020393363017659643,-0.0011098706633232644,0.00037252974070705783,-0.0014091617616495853
2010-09-15,-0.005640613907929261,0.02919911496650386,0.009632866258908464,-0.005065275430450955,-0.010208151588030932,-0.019258144402845682,-0.0007632185291614713,0.0035934179521021035,0.0022147184857231935,0.0017403968096891215,-0.004277722186312023,-0.0048640918143064
2010-09-16,0.02919911496650386,0.009632866258908464,-0.005065275430450955,-0.010208151588030932,-0.019258144402845682,-0.012278425395318055,0.00017036575013399129,0.005868546317453914,0.007847168859241933,-0.003895596056260465,-0.014192145881301655,-0.003094733753515635
2010-09-17,0.009632866258908464,-0.005065275430450955,-0.010208151588030932,-0.019258144402845682,-0.012278425395318055,0.01615975447621639,-0.0005999495373028958,0.0033256263158797927,-0.0006153981873332044,-0.010985901440283892,-0.01037776764093621,-0.006452635986879021
2010-09-20,-0.005065275430450955,-0.010208151588030932,-0.019258144402845682,-0.012278425395318055,0.01615975447621639,-0.018062173585453183,0.0018400648033960704,0.00316438608591372,-0.005405336731455721,-0.004428983882015788,-0.010693472874857366,-0.004743907494627657
2010-09-21,-0.010208151588030932,-0.019258144402845682,-0.012278425395318055,0.01615975447621639,-0.018062173585453183,0.016056502935577904,-0.004920326260677433,-0.001953260935694568,-0.000896633498635781,-0.0025185521610767915,-0.017175151100726527,-0.014519223035714573
2010-09-22,-0.019258144402845682,-0.012278425395318055,0.01615975447621639,-0.018062173585453183,0.016056502935577904,0.00627129977920875,-0.002612421779209788,0.0012601920060861095,0.00028177753353316365,-0.01034683615815828,-0.014687028461799688,-0.009129841207622353
2010-09-23,-0.012278425395318055,0.01615975447621639,-0.018062173585453183,0.016056502935577904,0.00627129977920875,0.017274751017482555,-0.0034915034777449018,0.006794854259150558,-0.007084239569454197,-0.012296086230997172,-0.01800939124113165,-0.0006575552568568713
2010-09-24,0.01615975447621639,-0.018062173585453183,0.016056502935577904,0.00627129977920875,0.017274751017482555,0.0003921182217482741,0.0016203360059115976,-0.0026720977556558916,-0.002962893479632197,-0.010520263055445272,-0.0005473907021407006,-0.010200988722957627
2010-09-27,-0.018062173585453183,0.016056502935577904,0.00627129977920875,0.017274751017482555,0.0003921182217482741,-0.004453144719971648,-0.001966695448396997,-0.005709554457964717,-0.005848854317003705,0.008599650987816546,-0.012662785735965144,-0.006776104574020924
2010-09-28,0.016056502935577904,0.00627129977920875,0.017274751017482555,0.0003921182217482741,-0.004453144719971648,0.021813292590924693,-0.0038445009990574464,-0.009266997070247585,0.007636557508702705,-0.007496570535241418,-0.00674141863072489,-0.0054949835506035065
2010-09-29,0.00627129977920875,0.017274751017482555,0.0003921182217482741,-0.004453144719971648,0.021813292590924693,0.026739227956876117,-0.008117707158335768,0.004331928159274258,-0.003062576626502491,-0.0022827446238861725,-0.010116116207460984,0.0013626337334835031
2010-09-30,0.017274751017482555,0.0003921182217482741,-0.004453144719971648,0.021813292590924693,0.026739227956876117,0.019932584857084514,0.0046249928051621285,-0.013113867921614652,-0.003979198172830154,-0.0060146221712176285,-0.008081820238744849,-0.004763285218953685
2010-10-01,0.0003921182217482741,-0.004453144719971648,0.021813292590924693,0.026739227956876117,0.019932584857084514,-0.0013492920537721107,-0.008293648071141453,-0.010253838023117199,0.0006786130683032369,0.003478504114074267,-0.005064699257844695,-0.010497445210640763
2010-10-04,-0.004453144719971648,0.021813292590924693,0.026739227956876117,0.019932584857084514,-0.0013492920537721107,0.016434810468466503,-0.007900056282424883,-0.007665593852780501,0.0065835768742224425,0.0003898360628437289,-0.01550223622904339,-0.0011182067532585827
2010-10-05,0.021813292590924693,0.026739227956876117,0.019932584857084514,-0.0013492920537721107,0.016434810468466503,0.0049383179352406655,0.0014024099943662548,-0.000495737664937415,0.0012580907380689962,-0.014176053926627475,-0.003506221780541892,-0.0005343521098805548
2010-10-06,0.026739227956876117,0.019932584857084514,-0.0013492920537721107,0.016434810468466503,0.0049383179352406655,-0.018921085894977277,0.002553604887969994,-0.0021930865279656655,-0.01217458605290144,0.00784803717074152,-0.001727563906247019,0.008991313743599374
2010-10-07,0.019932584857084514,-0.0013492920537721107,0.016434810468466503,0.0049383179352406655,-0.018921085894977277,0.012048950759292795,-0.0041928912539147935,-0.014793770163595609,0.009156759504992427,0.0031604483778388845,0.006047522796516681,-0.003945845707908486
2010-10-08,-0.0013492920537721107,0.016434810468466503,0.0049383179352406655,-0.018921085894977277,0.012048950759292795,-0.005458824226471523,-0.01490680571416695,-0.003114171385696749,0.010191869273901626,0.008376131961300493,-0.004883723970816967,0.013476109513450548
2010-10-11,0.016434810468466503,0.0049383179352406655,-0.018921085894977277,0.012048950759292795,-0.005458824226471523,-0.006590126628694436,0.0018338833699487207,-0.003188363740228291,0.00459801982200874,-0.002874120962769508,0.01042809651847699,0.003385270576402616
2010-10-12,0.0049383179352406655,-0.018921085894977277,0.012048950759292795,-0.005458824226471523,-0.006590126628694436,0.0162742968855427,-0.0005369442699102192,0.0061102738079243935,-0.004731193638181987,0.010369938677558574,-0.0011316080523413547,0.001246177708686157
2010-10-13,-0.018921085894977277,0.012048950759292795,-0.005458824226471523,-0.006590126628694436,0.0162742968855427,-0.003862491680338679,0.007552881035912881,-0.005254537383433556,0.009584172449496919,0.0026509983213790166,-0.005960856633274401,-0.003808081956753712
2010-10-14,0.012048950759292795,-0.005458824226471523,-0.006590126628694436,0.0162742968855427,-0.003862491680338679,-0.01756770965514245,-0.00745839584038454,0.012615790426529397,0.014486048820846129,0.005660982867141934,-0.0033857009196772286,0.011272906518914026
2010-10-15,-0.005458824226471523,-0.006590126628694436,0.0162742968855427,-0.003862491680338679,-0.01756770965514245,0.02227302124205873,0.013554088396822622,0.0037378815158502876,-0.003155542693221144,-0.001296843255243741,0.00436261401984634,-0.006424356660085627
2010-10-18,-0.006590126628694436,0.0162742968855427,-0.003862491680338679,-0.01756770965514245,0.02227302124205873,-0.044172727485825514,0.00874086366942849,0.008090058562101064,-0.002481235381944648,0.012264207435395158,-0.005315463672055202,0.0021157840108418906
2010-10-19,0.0162742968855427,-0.003862491680338679,-0.01756770965514245,0.02227302124205873,-0.044172727485825514,0.028279192497361005,0.002895728252586707,0.0017598807823581396,0.014586125949963395,0.007603234645309433,0.00562082592708003,-0.004227923253173732
2010-10-20,-0.003862491680338679,-0.01756770965514245,0.02227302124205873,-0.044172727485825514,0.028279192497361005,-0.014908082808677708,-0.0016829727277113682,0.013344306593876752,0.0081774450931164,0.005344666573098907,-0.0127740282796737,-0.005893441266749585
2010-10-21,-0.01756770965514245,0.02227302124205873,-0.044172727485825514,0.028279192497361005,-0.014908082808677708,0.013929224337383181,0.011672037317431943,0.002697982994924895,0.009086056254420875,-0.006371972526800835,-0.01007529640460252,-0.002716605944192292
2010-10-22,0.02227302124205873,-0.044172727485825514,0.028279192497361005,-0.014908082808677708,0.013929224337383181,0.01010911890607159,0.007624804292333284,0.013112150264254002,0.003025196175408771,-0.005532044311754947,-0.004482492873379591,0.005210646710487811
2010-10-25,-0.044172727485825514,0.028279192497361005,-0.014908082808677708,0.013929224337383181,0.01010911890607159,0.0003634579735013145,0.014461172260221573,0.004519746685348453,-2.241847637836449e-05,0.00159925460790669,0.0025794073773547626,-0.0071983640333915
2010-10-26,0.028279192497361005,-0.014908082808677708,0.013929224337383181,0.01010911890607159,0.0003634579735013145,-0.007416899431162761,0.004276176147336236,0.0022546447805430188,0.011293888364159748,0.005274519408382207,0.00472257212912149,-0.006552484761348668
2010-10-27,-0.014908082808677708,0.013929224337383181,0.01010911890607159,0.0003634579735013145,-0.007416899431162761,0.0029247525511780425,0.001098995826013482,0.009917389101858628,0.022302529737078816,0.0016730892773034588,-0.00818082959844501,-0.010060501983589657
2010-10-28,0.013929224337383181,0.01010911890607159,0.0003634579735013145,-0.007416899431162761,0.0029247525511780425,-0.009168209017212093,0.0019352164496278903,0.015568527378372048,0.01314127252980836,-0.0031829829576441974,-0.009984877126523285,-0.002693795852169029
2010-10-29,0.01010911890607159,0.0003634579735013145,-0.007416899431162761,0.0029247525511780425,-0.009168209017212093,0.018494311433812718,0.014620548298697054,0.010564707572020094,0.0022283029442629093,0.0020563881917180973,-0.004543941417537922,-0.007906197189970264
2010-11-01,0.0003634579735013145,-0.007416899431162761,0.0029247525511780425,-0.009168209017212093,0.018494311433812718,0.011387561695967552,0.010377951529375793,0.004212086371566943,0.006988054977405437,0.0035733216859142,-0.005191466745999006,-0.011367541964310113
2010-11-02,-0.007416899431162761,0.0029247525511780425,-0.009168209017212093,0.018494311433812718,0.011387561695967552,0.009371847029503961,0.00029977074768326923,0.006890801270258421,0.009032290011679354,0.003510233428522273,-0.014163779159519666,-0.00771957717339692
2010-11-03,0.0029247525511780425,-0.009168209017212093,0.018494311433812718,0.011387561695967552,0.009371847029503961,0.021031307605716358,0.006155628987811954,0.01247423591774432,0.008204771532614792,-0.007389760468010871,-0.007385487980745854,-0.01379401096277474
2010-11-04,-0.009168209017212093,0.018494311433812718,0.011387561695967552,0.009371847029503961,0.021031307605716358,0.00415369277561881,0.01071468935401992,0.009746856811169694,-0.00370641268828777,-0.0021204942417636192,-0.01390538459896619,-0.0008980985980917617
2010-11-05,0.018494311433812718,0.011387561695967552,0.009371847029503961,0.021031307605716358,0.00415369277561881,0.0024151240045499353,0.009948183853767304,-0.004345750022555299,0.0028651208008249576,-0.010040063537829474,-0.002255277929527052,-0.010398174370773113
2010-11-08,0.011387561695967552,0.009371847029503961,0.021031307605716358,0.00415369277561881,0.0024151240045499353,-0.003913136723830263,-0.0041972088482706985,0.006185533579473895,-0.0013424767423580873,0.0009989008126394772,-0.00939955412399716,-0.000981519229100457
2010-11-09,0.009371847029503961,0.021031307605716358,0.00415369277561881,0.0024151240045499353,-0.003913136723830263,0.012490990382815913,-0.0011912309046159635,-0.004899393046514075,0.007422806986557014,-0.004496524350237988,-0.0066748828524723835,0.0015841762412806802
2010-11-10,0.021031307605716358,0.00415369277561881,0.0024151240045499353,-0.003913136723830263,0.012490990382815913,1.079699033629776e-12,0.0011732864999071933,0.0006315250096574434,-0.001043782520087946,-0.0011732581075914697,-0.003044923543604621,0.003476223739190406
2010-11-11,0.00415369277561881,0.0024151240045499353,-0.003913136723830263,0.012490990382815913,1.079699033629776e-12,-0.033936989772082156,0.0009108533570228927,-0.0019896399806950543,0.0055535018319344326,0.0032765194946673083,-0.0018008444279842496,0.007842816729769567
2010-11-12,0.0024151240045499353,-0.003913136723830263,0.012490990382815913,1.079699033629776e-12,-0.033936989772082156,-0.00023570169522944465,-0.004616878526305855,0.0017963086346405631,0.009130714388794562,0.002542135529113933,0.008661986168230138,-0.011492574591460986
2010-11-15,-0.003913136723830263,0.012490990382815913,1.079699033629776e-12,-0.033936989772082156,-0.00023570169522944465,-0.030145693675881893,-0.00020082138177858407,0.012422527686024549,0.008782197270244096,0.015757051055140508,-0.011408334984833362,0.0017501596756731234
2010-11-16,0.012490990382815913,1.079699033629776e-12,-0.033936989772082156,-0.00023570169522944465,-0.030145693675881893,-0.023345564321933788,0.007821677009705739,0.004352214016203549,0.01780748690481489,-0.009519057608522818,0.003409830330193514,-0.00593479953550552
2010-11-17,1.079699033629776e-12,-0.033936989772082156,-0.00023570169522944465,-0.030145693675881893,-0.023345564321933788,0.01737677761868412,-0.0005871629104332554,0.015514886589727056,-0.006735403177276041,0.003634263480098339,-0.006574061456355471,0.0034001301912577778
2010-11-18,-0.033936989772082156,-0.00023570169522944465,-0.030145693675881893,-0.023345564321933788,0.01737677761868412,-0.0041625429917260745,0.0102903711788293,-0.003505802073157148,-0.0018771584015836768,-0.007168092946616097,-0.006733221826552644,-0.008815462404092611
2010-11-19,-0.00023570169522944465,-0.030145693675881893,-0.023345564321933788,0.01737677761868412,-0.0041625429917260745,0.0028177173008922048,-0.006646997507925962,0.008927606320905184,0.0018073260415898786,-0.003817902616197914,-0.007614495976384302,-0.014074072432516797
2010-11-22,-0.030145693675881893,-0.023345564321933788,0.01737677761868412,-0.0041625429917260745,0.0028177173008922048,-0.0060125465402385,0.007475098791265146,0.006433950310563357,0.00180085705043812,-0.009678722614299298,-0.01793537473377474,-0.015892322351040034
2010-11-23,-0.023345564321933788,0.01737677761868412,-0.0041625429917260745,0.0028177173008922048,-0.0060125465402385,0.031617754360708,-0.0028398697038219886,0.005093887005725055,0.0009656955624617028,-0.016288910942107455,-0.016500270083637802,-0.006053259213756106
2010-11-24,0.01737677761868412,-0.0041625429917260745,0.0028177173008922048,-0.0060125465402385,0.031617754360708,-0.0011930679613721938,-0.0020468798218340758,0.0028268620587713865,-0.012693524808808507,-0.009998534003087823,-0.006650059151719963,-0.001458418176300209
2010-11-26,-0.0041625429917260745,0.0028177173008922048,-0.0060125465402385,0.031617754360708,-0.0011930679613721938,0.023247269563789436,-0.005032117137459593,-0.009104493841736658,-0.014398968941004613,0.001642780483819267,-0.0060934820524586025,-0.005091346271786591
2010-11-29,0.0028177173008922048,-0.0060125465402385,0.031617754360708,-0.0011930679613721938,0.023247269563789436,-0.019077476407874626,-0.012179609855149055,-0.009829318980412468,0.0020249284626179744,0.00794884024210276,-0.003789820985326301,-0.005287706600798492
2010-11-30,-0.0060125465402385,0.031617754360708,-0.0011930679613721938,0.023247269563789436,-0.019077476407874626,0.03090511870854629,-0.015002256547275048,0.0025152901144519604,0.0075979296285420645,0.00016125966806125432,-0.007736731259101846,-0.008893221390396607
2010-12-01,0.031617754360708,-0.0011930679613721938,0.023247269563789436,-0.019077476407874626,0.03090511870854629,0.014306395735420046,0.0004447694075120766,0.005513520739047161,0.0025179112593115118,-0.001996762319866389,-0.009219461949233218,0.0034069660299221463
2010-12-02,-0.0011930679613721938,0.023247269563789436,-0.019077476407874626,0.03090511870854629,0.014306395735420046,0.013431976453806725,0.005518997374199391,-0.006343806672532955,-2.590026805604407e-05,-0.004944237952435968,0.000131255523640128,-0.012805060548607835
2010-12-03,0.023247269563789436,-0.019077476407874626,0.03090511870854629,0.014306395735420046,0.013431976453806725,0.002128040453194027,-0.0010072663037192719,-0.0018780778109596607,0.0004122909145013046,0.010157547711324169,-0.013058373513453495,-0.0007148852240778811
2010-12-06,-0.019077476407874626,0.03090511870854629,0.014306395735420046,0.013431976453806725,0.002128040453194027,-0.007749823592231994,-0.0033948492015478857,-0.0031933769705014795,0.010980507555015895,-0.008576095987910783,-0.007009026314592174,-0.0075951534919730295
2010-12-07,0.03090511870854629,0.014306395735420046,0.013431976453806725,0.002128040453194027,-0.007749823592231994,-0.004633438114648847,-0.0025871759042785905,0.011890771468322429,-0.007792894520845072,-0.003340685100168768,-0.00808158765530746,-0.00605023140028027
2010-12-08,0.014306395735420046,0.013431976453806725,0.002128040453194027,-0.007749823592231994,-0.004633438114648847,0.0010189302110891311,0.011842054400567145,-0.010733976223281321,-0.00032292649706099704,-0.004338988892510213,-0.010283097724339104,0.005118293113487617
2010-12-09,0.013431976453806725,0.002128040453194027,-0.007749823592231994,-0.004633438114648847,0.0010189302110891311,-0.006584969619569043,-0.01114085839344897,-0.0017791725852076053,0.0022432013230243033,-6.468941487658678e-05,-0.0029468184401171007,0.009312695422989426
2010-12-10,0.002128040453194027,-0.007749823592231994,-0.004633438114648847,0.0010189302110891311,-0.006584969619569043,0.009297029166485499,-0.003515112458635683,-0.0006655406215405806,0.0009444644829188693,0.00949050828006695,0.0015998928027629214,-0.0005912950547377569
2010-12-13,-0.007749823592231994,-0.004633438114648847,0.0010189302110891311,-0.006584969619569043,0.009297029166485499,-0.0037309900620360464,-0.0010284476949822994,-0.006304367569534631,0.009350065238193279,0.01112407849172331,-5.951910268337352e-05,0.009236264276673435
2010-12-14,-0.004633438114648847,0.0010189302110891311,-0.006584969619569043,0.009297029166485499,-0.0037309900620360464,0.003843950487673516,-0.0035567085968162214,0.007343932304551842,0.016080016416299695,0.0029736997355766823,0.009657398173166704,-0.004974142544097909
2010-12-15,0.0010189302110891311,-0.006584969619569043,0.009297029166485499,-0.0037309900620360464,0.003843950487673516,-0.010435655544107594,0.007402255068271316,0.014806589675870103,0.0022770418607653414,0.005353534697647255,-0.013441338353476247,-0.001724944875782353
2010-12-16,-0.006584969619569043,0.009297029166485499,-0.0037309900620360464,0.003843950487673516,-0.010435655544107594,0.0036420825123844,0.011149977714674084,-0.0006444180809351956,0.0058379126119556726,-0.008579697507198848,-0.002618057874976289,-0.004258736329838082
2010-12-17,0.009297029166485499,-0.0037309900620360464,0.003843950487673516,-0.010435655544107594,0.0036420825123844,0.008935285803128811,-0.00017713196578237207,0.01320778152572565,-0.0055360951399561495,-0.003384290265889546,-0.011588138192296303,-0.005587233189855169
2010-12-20,-0.0037309900620360464,0.003843950487673516,-0.010435655544107594,0.0036420825123844,0.008935285803128811,0.011308355758763674,0.009713763007222334,0.000509302545458893,-0.0011898886162629075,-0.00840533252338105,-0.013767815019741721,-0.0044348915013254836
