rank,model_id,composite_score,msIC,msIR,direction_accuracy,ic,rank_ic,ic_second_half,ic_first_half,ic_decay,ic_std,ic_positive_ratio,sharpe_ratio,sortino_ratio,total_return,annual_return,max_drawdown,win_rate,profit_factor,num_trades,total_costs,buy_hold_return,excess_return,mse,rmse,mae
11,long_term_forecast_WTI-log_DLinear_horizon5_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon5_2,0.15811179533500203,0.02197297038657686,0.052060739012960856,0.5187060478199719,0.021313148917316775,0.04054149889226131,0.04183527497898121,0.010630203804516635,-0.031205071174464572,0.4220641274628573,0.514792899408284,-0.916639967281415,-1.0384331099691446,-0.9999999949227181,-0.36318260729911733,0.9999999949637027,0.42866666666666664,0.8245124624876589,6474,15.964500000000001,-0.9647426235549141,-0.035257371367803936,0.0007983910861336665,0.028255815085282295,0.01730744350947441
12,long_term_forecast_WTI-log_HP_lr0.001_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_2,0.15811179533500203,0.02197297038657686,0.052060739012960856,0.5187060478199719,0.021313148917316775,0.04054149889226131,0.04183527497898121,0.010630203804516635,-0.031205071174464572,0.4220641274628573,0.514792899408284,-0.916639967281415,-1.0384331099691446,-0.9999999949227181,-0.36318260729911733,0.9999999949637027,0.42866666666666664,0.8245124624876589,6474,15.964500000000001,-0.9647426235549141,-0.035257371367803936,0.0007983910861336665,0.028255815085282295,0.01730744350947441
13,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,0.15811179533500203,0.02197297038657686,0.052060739012960856,0.5187060478199719,0.021313148917316775,0.04054149889226131,0.04183527497898121,0.010630203804516635,-0.031205071174464572,0.4220641274628573,0.514792899408284,-0.916639967281415,-1.0384331099691446,-0.9999999949227181,-0.36318260729911733,0.9999999949637027,0.42866666666666664,0.8245124624876589,6474,15.964500000000001,-0.9647426235549141,-0.035257371367803936,0.0007983910861336665,0.028255815085282295,0.01730744350947441
14,long_term_forecast_WTI-log_HP_seqlen512_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,0.15811179533500203,0.02197297038657686,0.052060739012960856,0.5187060478199719,0.021313148917316775,0.04054149889226131,0.04183527497898121,0.010630203804516635,-0.031205071174464572,0.4220641274628573,0.514792899408284,-0.916639967281415,-1.0384331099691446,-0.9999999949227181,-0.36318260729911733,0.9999999949637027,0.42866666666666664,0.8245124624876589,6474,15.964500000000001,-0.9647426235549141,-0.035257371367803936,0.0007983910861336665,0.028255815085282295,0.01730744350947441
15,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,0.15246408521485955,0.01514746198447788,0.03580749744707493,0.5141115799343647,0.026911039841808097,0.03684954648757816,0.0955413837966051,0.0013064011254554544,-0.09423498267114964,0.4230248708909775,0.5285996055226825,-0.6583430924690233,-0.784582068458442,-0.9999946435237419,-0.24932783956591364,0.9999977012017655,0.38977764362611933,0.887794037636975,6377,13.263,-0.9647426235549141,-0.035252019968827764,0.0007620685492218905,0.02760558909391159,0.01660083672587597
16,long_term_forecast_WTI-log_DLinear_horizon5_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon5_1,0.1510413568849088,0.019861371205725148,0.047037900787266204,0.5187998124706985,0.024273404989997128,0.04081905128756536,0.04193387178172312,0.015143429557972442,-0.02679044222375068,0.42224187034940747,0.5128205128205128,-0.9148165493587372,-1.0350871096007037,-0.9999999951748757,-0.36394864213773825,0.9999999952138249,0.426079496711467,0.8238769058907975,6480,15.8295,-0.9647426235549141,-0.035257371619961564,0.0007965493402030382,0.028223205703871383,0.017304157032883384
17,long_term_forecast_WTI-log_HP_lr0.001_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,0.1510413568849088,0.019861371205725148,0.047037900787266204,0.5187998124706985,0.024273404989997128,0.04081905128756536,0.04193387178172312,0.015143429557972442,-0.02679044222375068,0.42224187034940747,0.5128205128205128,-0.9148165493587372,-1.0350871096007037,-0.9999999951748757,-0.36394864213773825,0.9999999952138249,0.426079496711467,0.8238769058907975,6480,15.8295,-0.9647426235549141,-0.035257371619961564,0.0007965493402030382,0.028223205703871383,0.017304157032883384
18,long_term_forecast_WTI-log_HP_seqlen512_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_1,0.1510413568849088,0.019861371205725148,0.047037900787266204,0.5187998124706985,0.024273404989997128,0.04081905128756536,0.04193387178172312,0.015143429557972442,-0.02679044222375068,0.42224187034940747,0.5128205128205128,-0.9148165493587372,-1.0350871096007037,-0.9999999951748757,-0.36394864213773825,0.9999999952138249,0.426079496711467,0.8238769058907975,6480,15.8295,-0.9647426235549141,-0.035257371619961564,0.0007965493402030382,0.028223205703871383,0.017304157032883384
19,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,0.1510413568849088,0.019861371205725148,0.047037900787266204,0.5187998124706985,0.024273404989997128,0.04081905128756536,0.04193387178172312,0.015143429557972442,-0.02679044222375068,0.42224187034940747,0.5128205128205128,-0.9148165493587372,-1.0350871096007037,-0.9999999951748757,-0.36394864213773825,0.9999999952138249,0.426079496711467,0.8238769058907975,6480,15.8295,-0.9647426235549141,-0.035257371619961564,0.0007965493402030382,0.028223205703871383,0.017304157032883384
20,long_term_forecast_WTI-log_HP_lr0.01_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,0.14785943820998892,0.020740797206773097,0.04877165248445854,0.5142053445850914,0.02239343093139908,0.038973870151871266,0.042224000399262565,0.012339003056380481,-0.029884997342882084,0.425263368170318,0.5187376725838264,-0.9321544719264397,-1.0443074866732707,-0.999999996743911,-0.3698323361897057,0.9999999967701947,0.42854420731707316,0.8203587734467573,6292,15.496500000000001,-0.9647426235549141,-0.03525737318899691,0.0008045892432835593,0.02836528235860802,0.017429428674049337
21,long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_0,0.1434997963883848,0.019274784621319277,0.09296177706212394,0.5170800187178287,0.031188727265096118,0.034603429107406256,0.044990733694579774,0.02393201464442031,-0.021058719050159463,0.2073409656147003,0.49504950495049505,-0.6391234385509797,-0.846631066602253,-0.9042247973979782,-0.24165470154769675,0.9048329893177515,0.41763005780346824,0.8984971757857864,1219,2.8514999999999997,-0.49040421826443514,-0.4138205791335431,0.0007775568336197798,0.02788470608810105,0.01701532976662654
22,long_term_forecast_WTI-log_HP_dmodel32_PatchTST_custom_ftMS_sl512_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_1,0.1398898176408535,0.02665652386969749,0.08036799392727731,0.5168307548054384,0.0006727713869497218,0.01907068289867658,0.018166373028503553,-0.007837538124319313,-0.026003911152822867,0.33168084167707623,0.5226824457593688,-0.8453331606454009,-1.0069253118008672,-0.9999998288751452,-0.30799052745245525,0.9999998305584619,0.3689144561627783,0.8253153314478023,6546,12.994499999999999,-0.9647426235549141,-0.03525720532023102,0.0007585300311862618,0.027541423913557225,0.016511503927490352
23,long_term_forecast_WTI-log_DLinear_horizon1_DLinear_custom_ftMS_sl512_ll48_pl1_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon1_2,0.12235087777994329,0.020316317346020317,0.1028216770169223,0.5072531586335985,0.024103783251181253,0.027394469191425876,0.029079411407018627,0.022101187219750813,-0.006978224187267814,0.1975878816164093,0.5544554455445545,-0.9538812778480165,-1.1414943617538917,-0.9796797771084448,-0.36836382115637223,0.9803476283340097,0.40935114503816794,0.8130125186758579,1331,3.123,-0.49040421826443514,-0.48927555884400964,0.000776981540448063,0.02787438861119761,0.01698936823517315
24,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,0.12112736417093876,0.014741035464179628,0.03969350296598278,0.5031411157993436,0.02262884678966178,0.024750389551475193,0.0816967292723432,0.0017792699197328847,-0.07991745935261031,0.3713714931335905,0.5187376725838264,-0.6439992144680592,-0.8000087511735269,-0.999988848215591,-0.2362077884946362,0.9999902239621661,0.3673036093418259,0.8846760822843088,6369,12.519000000000002,-0.9647426235549141,-0.03524622466067684,0.0007591306793585448,0.027552326205940305,0.01659256443688642
25,long_term_forecast_WTI-log_DLinear_horizon3_DLinear_custom_ftMS_sl512_ll48_pl3_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon3_0,0.11934200812726518,0.020358845277111216,0.06308938158404771,0.5124121779859485,0.015399029023575447,0.024010144619336614,0.020803878840819696,0.012368540057746503,-0.008435338783073194,0.3226984441112194,0.521311475409836,-0.9370554352883513,-1.103405726209145,-0.9999898351138611,-0.36385205018677125,0.9999899435762981,0.41484224082421123,0.8165571640327024,3928,9.4185,-0.8661203604644114,-0.13386947464944965,0.0007861747363534069,0.02803880768423306,0.017083510879021917
26,long_term_forecast_WTI-log_Transformer_pl5_Transformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,0.11697387241669369,0.002307217286802302,0.010051734514452916,0.5327707454289733,0.030911802913832765,0.05530881867238075,0.041236026242485076,0.05893093532393869,0.017694909081453616,0.22953424441173437,0.504930966469428,0.09916885719384595,0.1106873663433425,11.67953764760063,0.061854204170314064,0.9999736382782343,0.5336706889840405,1.0811642039131237,76,0.11550000000000002,-0.9647426235549141,12.644280271155544,0.0007800324005563888,0.0279290601445231,0.016864906654803155
27,long_term_forecast_WTI-log_DLinear_horizon5_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon5_0,0.11651517194779,0.016415189031762114,0.04453060488547171,0.5161744022503516,0.012730754129061213,0.02986973449924091,0.024254522978641297,0.006362596070080623,-0.017891926908560674,0.36862712900443073,0.47337278106508873,-0.8187515570676902,-1.0283924217016447,-0.9999998660355318,-0.3119820722490356,0.9999998649999315,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557
28,long_term_forecast_WTI-log_HP_seqlen512_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_0,0.11651517194779,0.016415189031762114,0.04453060488547171,0.5161744022503516,0.012730754129061213,0.02986973449924091,0.024254522978641297,0.006362596070080623,-0.017891926908560674,0.36862712900443073,0.47337278106508873,-0.8187515570676902,-1.0283924217016447,-0.9999998660355318,-0.3119820722490356,0.9999998649999315,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557
29,long_term_forecast_WTI-log_DLinear_pl5_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,0.11651517194779,0.016415189031762114,0.04453060488547171,0.5161744022503516,0.012730754129061213,0.02986973449924091,0.024254522978641297,0.006362596070080623,-0.017891926908560674,0.36862712900443073,0.47337278106508873,-0.8187515570676902,-1.0283924217016447,-0.9999998660355318,-0.3119820722490356,0.9999998649999315,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557
30,long_term_forecast_WTI-log_HP_lr0.001_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,0.11651517194779,0.016415189031762114,0.04453060488547171,0.5161744022503516,0.012730754129061213,0.02986973449924091,0.024254522978641297,0.006362596070080623,-0.017891926908560674,0.36862712900443073,0.47337278106508873,-0.8187515570676902,-1.0283924217016447,-0.9999998660355318,-0.3119820722490356,0.9999998649999315,0.4204698632774889,0.851474189294559,6378,15.211500000000001,-0.9647426235549141,-0.03525724248061768,0.0007907229627433428,0.028119796634103578,0.017154464233209557
31,long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_2,0.11534390355782442,0.0214830623169747,0.06643730219189468,0.5100796999531176,0.009199806380501274,0.013054650729537291,0.0313801774438403,0.002976771158293542,-0.02840340628554676,0.323358438831907,0.5266272189349113,-0.8656879071981204,-1.0135470198977514,-0.999999825238693,-0.30764661309864283,0.999999832238567,0.36010562218065795,0.8156729147951203,6353,12.303,-0.9647426235549141,-0.03525720168377888,0.0007651606918978333,0.027661538133260652,0.016582474958497358
32,long_term_forecast_WTI-log_DLinear_horizon3_DLinear_custom_ftMS_sl512_ll48_pl3_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon3_2,0.11192021760655232,0.022050769537027035,0.0670367358988907,0.5086651053864168,0.008611095179395994,0.01859996728294199,0.012273433679242083,0.006409468155100977,-0.005863965524141106,0.3289356088322302,0.5344262295081967,-0.9674863536487512,-1.116761828522064,-0.9999935805060806,-0.3752518925573217,0.9999936084161889,0.41486464840621495,0.8081551479373251,3869,9.1905,-0.8661203604644114,-0.13387322004166913,0.0007877061622877167,0.028066103439696018,0.017130740053414778
33,long_term_forecast_WTI-log_HP_dropout0.2_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_Dropout_1,0.10750198321512834,0.01939051886654008,0.05661612969504952,0.5112048757618378,-0.023883592686808494,0.017218271778202874,0.020159394096592745,-0.041183388244329426,-0.06134278234092217,0.34249107049497907,0.5088757396449705,-0.8675285826834219,-1.010994414369523,-0.9999998589717926,-0.31114619560356616,0.9999998634734132,0.38411819021237303,0.8286869357963422,6465,13.407,-0.9647426235549141,-0.03525723541687842,0.0007745566495386678,0.027830857865661772,0.01669937694567331
34,long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_2,0.10698677513436707,0.017176396557347203,0.043922149734132124,0.5124238162212845,0.012350863073535799,0.019996822222323962,0.02714061149072145,0.004369322918037205,-0.022771288572684248,0.3910645690458848,0.5069033530571992,-0.9225947928885729,-1.0773214473991908,-0.9999999837117228,-0.3453988004459655,0.9999999841586203,0.3914257228315055,0.8143029742927409,6519,14.188500000000001,-0.9647426235549141,-0.03525736015680869,0.0007656720120806226,0.027670779029160396,0.01669583549745736
35,long_term_forecast_WTI-log_HP_dropout0.2_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_Dropout_2,0.10515942766340836,0.012848847225751686,0.04352509785481654,0.522456633849039,0.007620811850748118,0.020862264277190568,0.03199812457990322,-0.0038612605499998747,-0.035859385129903096,0.2952054758983113,0.5108481262327417,-0.8825400650305091,-1.0422341861599758,-0.9999999175679287,-0.31983133653336815,0.9999999220488102,0.39263243352953114,0.8253303667941748,6334,13.170000000000002,-0.9647426235549141,-0.035257294013014584,0.0007651634719840684,0.027661588385052446,0.016573805649002658
36,long_term_forecast_WTI-log_DLinear_horizon21_DLinear_custom_ftMS_sl512_ll48_pl21_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon21_0,0.1031319855580068,0.0143844818384261,0.0670499978019345,0.5121353217715995,0.017682494442141213,0.025386352010717466,0.02784725077031964,0.01200634540665257,-0.015840905363667068,0.21453366606987548,0.5191308455361361,-2.4817382244691624,-3.0603520253349688,-1.0,-1.0,1.0,0.4153392194379769,0.8453459255954352,27183,65.0055,-0.9999971120406485,-2.8879593515496182e-06,0.0007908975191619594,0.02812290026227664,0.017189708733607117
37,long_term_forecast_WTI-log_HP_dropout0.1_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_Dropout_1,0.10190767471652035,0.021939179343120282,0.07068244525084225,0.5043600562587904,-0.0009451512419849848,0.01177451664436862,0.015144650414846948,-0.00898670854132876,-0.024131358956175707,0.3103907804160023,0.5285996055226825,-1.0879249584342907,-1.3107750077221825,-0.9999999998202751,-0.4115234788349168,0.999999999829289,0.3944579484686437,0.7729285405965122,7188,16.83,-0.9647426235549141,-0.03525737626536096,0.0007795620315797016,0.027920638094064067,0.016905833709130392
38,long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,0.1013388036411511,0.01522741863042969,0.040508677958344036,0.5138302859821847,0.016350844663471018,0.021593298845963387,0.023618160094664404,0.012264601909610613,-0.011353558185053791,0.37590509979339193,0.4911242603550296,-0.8241027649255365,-1.0203024001726642,-0.99999967184669,-0.29726210144311405,0.9999996719659199,0.39361596009975064,0.8456628712897382,6546,14.3535,-0.9647426235549141,-0.035257048291775894,0.0007648152993722026,0.027655294237671792,0.016707385957039637
39,long_term_forecast_WTI-log_HP_lr0.0001_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,0.09970285300314959,0.017407537165650657,0.04525558352484761,0.5096108766994843,0.009114388358650957,0.0186231924917452,0.019274584123291576,0.0034400321836501346,-0.01583455193964144,0.3846494909538187,0.514792899408284,-0.86504583319931,-1.0454968143634855,-0.9999996610257424,-0.29672318178760526,0.9999996631782976,0.366348195329087,0.8250095576773968,6703,13.4925,-0.9647426235549141,-0.03525703747082831,0.0007571890306275411,0.02751706798747899,0.016525252584423347
40,long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_1,0.09960903255770032,0.017328519130574007,0.05234150915825122,0.510267229254571,-0.001269902320298665,0.013856079630363737,0.027578153065183013,-0.009554806193732527,-0.03713295925891554,0.33106647877084194,0.5226824457593688,-0.7742794330891578,-0.9140854156967584,-0.9999988484900794,-0.27610508934151623,0.9999988610362592,0.36849102592510524,0.8438120735041207,6178,11.844000000000001,-0.9647426235549141,-0.035256224935165226,0.0007653172569766015,0.027664368002479317,0.016520944748957822
41,long_term_forecast_WTI-log_Transformer_pl5_Transformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_2,0.0994357765572458,-0.0012189059756671599,-0.00428145382817564,0.5323019221753399,0.0272834676987486,0.0516328491272442,0.039534352338993516,0.04039486878896155,0.0008605164499680337,0.2846944109605276,0.4930966469428008,0.07981587152065513,0.09109399350347283,8.125379098991727,0.053633263840934475,0.9999736382782343,0.5286904875945971,1.0761630662193793,156,0.23550000000000001,-0.9647426235549141,9.090121722546641,0.0007747620922400269,0.02783454853666621,0.016757831809900356
42,long_term_forecast_WTI-log_DLinear_horizon21_DLinear_custom_ftMS_sl512_ll48_pl21_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon21_1,0.09728221394441627,0.014753786600739834,0.0695093496030777,0.5118429043795127,0.011435309090088707,0.02122019120382596,0.022381356532853214,0.005149096896664692,-0.017232259636188522,0.21225614518031072,0.5276334435521965,-2.5054110975944153,-3.002552625272334,-1.0,-1.0,1.0,0.4158331412767919,0.8269944350549047,27466,65.38650000000001,-0.9999971120406485,-2.8879593515496182e-06,0.0007915448387975136,0.028134406672213893,0.017183955518916418
43,long_term_forecast_WTI-log_DLinear_horizon10_DLinear_custom_ftMS_sl512_ll48_pl10_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon10_0,0.09700271281204177,0.01026975864498201,0.03336365507667103,0.5139567669172932,0.015032296662234787,0.02951008463184537,0.0338488658078655,0.004724406366045088,-0.029124459441820415,0.30781275676725733,0.5182625863770978,-0.9012841955161532,-1.0608012437434349,-0.9999999999999998,-0.34742730596154725,0.9999999999999998,0.4143822393822394,0.8266921217910298,13246,31.657500000000002,-0.9983180006063498,-0.001681999393649991,0.0007865319887231759,0.028045177637575695,0.01710195329283556
44,long_term_forecast_WTI-log_DLinear_horizon21_DLinear_custom_ftMS_sl512_ll48_pl21_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_Horizon21_2,0.09648989548332941,0.013769178388923312,0.06428626871788663,0.5130350675934049,0.014542743819453384,0.022537257087811097,0.0228794421330482,0.009932275227281032,-0.01294716690576717,0.21418537214141123,0.5200755786490316,-2.4982057701172415,-3.0054868366953817,-1.0,-1.0,1.0,0.41317697031257217,0.827354760125308,27922,66.5025,-0.9999971120406485,-2.8879593515496182e-06,0.0007881973884658015,0.028074853311563383,0.017142749497307975
45,long_term_forecast_WTI-log_HP_dropout0.4_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_HP_Dropout_1,0.095541507006117,0.019617918491561536,0.06631739522849636,0.5142053445850914,-0.023434390634962016,0.008453747681875283,0.005786704228230082,-0.035057574295458034,-0.04084427852368812,0.29581859215019024,0.5029585798816568,-0.8286413871067891,-0.8794738651443597,-0.9999989219945695,-0.27723246234132637,0.9999989884862278,0.3505338078291815,0.8111184525775814,5587,9.861,-0.9647426235549141,-0.03525629843965539,0.0007584740805331054,0.027540408140278267,0.016470103187694797
46,long_term_forecast_WTI-log_HP_lr0.0001_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_2,0.09327422328133929,0.015673390209648107,0.03875045707886386,0.5092358180965776,0.008403927279429832,0.017991198982814968,0.02083066265320219,0.0015334437282689983,-0.01929721892493319,0.404469815097924,0.4990138067061144,-0.8239466257593149,-0.9752388298192378,-0.9999993706230623,-0.28636461844889016,0.9999993746197332,0.3663579582166703,0.8334545572415865,6516,12.87,-0.9647426235549141,-0.035256747068148186,0.0007569051937836687,0.027511910035176924,0.016520912857547983
47,long_term_forecast_WTI-log_HP_lr0.0005_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_0,0.09069767097003636,0.014066832957525121,0.036831006628168,0.510267229254571,0.009092125799628311,0.020411854128355885,0.020096104206416356,0.0028733855028399077,-0.01722271870357645,0.38192909304756667,0.48717948717948717,-0.784552068356528,-1.0046277805359423,-0.9999993245597784,-0.2851725690058968,0.9999993288489604,0.3943101561722869,0.8559587231436914,6507,14.2485,-0.9647426235549141,-0.03525670100486422,0.0007668352036943285,0.027691789463563536,0.016706869162982058
48,long_term_forecast_WTI-log_HP_lr0.0001_DLinear_custom_ftMS_sl512_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_LR_1,0.09022761130141344,0.015618615932630529,0.03929003627150606,0.5085794655414908,0.007797312658467235,0.016777989607752182,0.018838399325066955,0.001637113281105312,-0.017201286043961643,0.3975210362418899,0.49506903353057197,-0.7881522242523371,-0.9365507340902247,-0.9999982249240368,-0.26866473016614245,0.9999982361961285,0.36660143509458576,0.8431818747980283,6479,12.6015,-0.9647426235549141,-0.03525560136912265,0.0007563426918907674,0.027501685255466934,0.0165019790199222
49,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,0.08370905356439545,0.0030161734181258283,0.008687798316427476,0.5191748710736053,-0.018794786465829872,0.022770890657992003,0.06206585780605845,-0.04891929942014811,-0.11098515722620655,0.34717350797872965,0.52465483234714,-0.7244737734410419,-0.772666139562774,-0.9999986036869835,-0.27280044959699246,0.9999998836559175,0.4201363398007341,0.8679172537883003,4112,7.5584999999999996,-0.9647426235549141,-0.03525598013206932,0.0007672936188937486,0.02770006532291483,0.01659962507425416
50,long_term_forecast_WTI-log_HP_seqlen128_DLinear_custom_ftMS_sl128_ll48_pl5_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_SeqLen_2,0.08367046282768391,0.0038057670766939297,0.01002517856114817,0.5058602906704173,0.013826418782119007,0.02456891641186206,0.0794411348115057,-0.009715093913316365,-0.08915622872482207,0.3796208769231199,0.504930966469428,-0.6886699449315713,-0.8022935714463819,-0.9999956733958587,-0.25310565124265716,0.9999962151297156,0.37199449210888674,0.8719973047473967,6288,12.231,-0.9647426235549141,-0.03525304984094457,0.000760338843675792,0.027574242395318718,0.016579000984892754
51,long_term_forecast_WTI-log_HP_dmodel32_PatchTST_custom_ftMS_sl512_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_HP_DModel_0,0.08341800168234506,0.013896127869791766,0.04248052614848322,0.5112986404125645,-0.003994670563092573,0.012734268414408733,0.019798069576262078,-0.015727660863253886,-0.035525730439515964,0.3271176025744194,0.5364891518737672,-0.8655780988490619,-1.0624752860510116,-0.9999998617130987,-0.31146562368070074,0.9999998643812551,0.37016689126153207,0.8234138795582334,6683,13.428,-0.9647426235549141,-0.0352572381581846,0.0007613369191156364,0.027592334426714177,0.01655907269217981
52,long_term_forecast_WTI-log_Koopa_pl5_Koopa_custom_ftMS_sl512_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_ModelComparison_1,0.08244816428018234,0.01227091191853088,0.05438338797767937,0.5052039381153305,0.004435094354819783,0.01770379266140745,0.03100914805806545,-0.007114020040980858,-0.038123168099046305,0.22563713617046519,0.5384615384615384,-0.6635683535542544,-0.8198911553720508,-0.9999957431625219,-0.25339249242315043,0.999995872301974,0.41127775613556683,0.8913020327328366,5449,11.965499999999999,-0.9647426235549141,-0.0352531196076078,0.0007862818502352844,0.028040717719689065,0.017010442947661464
