date,true_0,true_1,true_2,true_3,true_4,true_5,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5
2007-02-21,-0.018110832014572524,-0.00017258385872073647,0.02385543560964894,-0.02247680274298104,0.033861374683652905,0.014543373690103098,0.00011990961602392455,0.004896334759899362,-2.761290883113797e-05,0.004626862619260696,0.006983729961285473,-0.0028308099583632096
2007-02-22,-0.00017258385872073647,0.02385543560964894,-0.02247680274298104,0.033861374683652905,0.014543373690103098,0.003112509743521595,0.0007443140471235179,0.0052374104395667654,0.004005294534729705,0.0025821577442521008,0.0059386353880122485,0.0008400574078794091
2007-02-23,0.02385543560964894,-0.02247680274298104,0.033861374683652905,0.014543373690103098,0.003112509743521595,0.004080639028289482,0.0015299770083939323,0.005975662562684072,0.0014600322516922916,0.0020372398134697565,0.005877961157506162,0.0029345208482267817
2007-02-26,-0.02247680274298104,0.033861374683652905,0.014543373690103098,0.003112509743521595,0.004080639028289482,0.0011394710956384977,-0.0005413894797734,0.0027333505546244283,-0.000756613142754631,0.004654532057269495,0.0057643614089493925,-0.0009173071679517025
2007-02-27,0.033861374683652905,0.014543373690103098,0.003112509743521595,0.004080639028289482,0.0011394710956384977,0.0053550154492247,-0.0005552605810587076,0.003036714751718807,0.0027741511425288853,0.003722464033284219,0.008665967445519687,0.004025163897062993
2007-02-28,0.014543373690103098,0.003112509743521595,0.004080639028289482,0.0011394710956384977,0.0053550154492247,0.003392942938006449,0.001332007196272164,0.003126482679524543,-0.0006201737039796369,0.006984595288868645,0.006498362512224888,0.0015862527281449174
2007-03-01,0.003112509743521595,0.004080639028289482,0.0011394710956384977,0.0053550154492247,0.003392942938006449,-0.005823374729060929,-0.00046924511100518006,0.0009567852300439752,0.0010323207305785204,0.004592318713605376,0.005790329440292187,0.0009132350155909726
2007-03-02,0.004080639028289482,0.0011394710956384977,0.0053550154492247,0.003392942938006449,-0.005823374729060929,-0.025800578066540077,-0.0003277940130350713,0.002338958247386579,-0.0011981461853787468,0.004434958571585554,0.004710213354754464,0.004226919339016621
2007-03-05,0.0011394710956384977,0.0053550154492247,0.003392942938006449,-0.005823374729060929,-0.025800578066540077,0.010268309440879333,0.0009625859745424167,0.0003097244468868119,0.0012227625315812756,0.0027688448581962193,0.005621965085053726,-0.0012481906369738761
2007-03-06,0.0053550154492247,0.003392942938006449,-0.005823374729060929,-0.025800578066540077,0.010268309440879333,0.018448081300619843,0.0004307604037238803,0.002652286017458911,-0.0026754410328450585,0.0033450656397763043,0.003417281613866998,0.0007523274228380793
