window_type,arch_name,base_key,mean_strat_sharpe,std_strat_sharpe,mean_final_strat_pnl,std_final_strat_pnl,mean_strat_ann_return,mean_strat_ann_vol
POST,TimeMixer,long_term_forecast_POST_COVID_TimeMixer_pl5_TimeMixer_custom_ftMS_sl128_ll0_pl5_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_POST_COVID,1.0398572038912666,0.08070565098265163,0.2772269980619244,0.02142453736282325,0.24341882756656763,0.23409273232443614
POST,POST_COVID_iTransfor,long_term_forecast_POST_COVID_iTransformer_pl5_iTransformer_custom_ftMS_sl128_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_POST_COVID,0.6901723151042093,0.7626974602790884,0.18388522765504475,0.20330710481332623,0.16146019989223437,0.23419609350624357
POST,POST_COVID_Koopa_pl5,long_term_forecast_POST_COVID_Koopa_pl5_Koopa_custom_ftMS_sl128_ll48_pl5_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_POST_COVID,0.37462958560489845,0.7781983598466259,0.09983156894463559,0.20750940378978364,0.08765698736602147,0.23434485152211595
POST,TimesNet,long_term_forecast_POST_COVID_TimesNet_pl5_TimesNet_custom_ftMS_sl128_ll48_pl5_dm32_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_POST_COVID,0.33379574050908634,0.60704406984322,0.08907902811000035,0.16207673938142506,0.07821573199902468,0.23443159018672674
POST,PatchTST,long_term_forecast_POST_COVID_PatchTST_pl5_PatchTST_custom_ftMS_sl128_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_POST_COVID,0.33351330219633923,1.180952663087362,0.08865258211977552,0.3145189247358575,0.07784129161736385,0.2341144050811602
POST,DLinear,long_term_forecast_POST_COVID_DLinear_pl5_DLinear_custom_ftMS_sl128_ll48_pl5_dm32_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_POST_COVID,0.07417871248604789,1.1028366604304067,0.019774112204085027,0.29395202185745545,0.017362635106026026,0.2342182309924393
POST,Autoformer,long_term_forecast_POST_COVID_Autoformer_pl5_Autoformer_custom_ftMS_sl128_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_POST_COVID,0.048078105099868464,0.5709580772124544,0.012797555049108048,0.15243643973511825,0.01123687760409492,0.23449569782818935
POST,POST_COVID_TiDE_pl5_,long_term_forecast_POST_COVID_TiDE_pl5_TiDE_custom_ftMS_sl128_ll48_pl5_dm256_nh8_el2_dl2_df256_expand2_dc4_fc1_ebtimeF_dtTrue_POST_COVID,-0.07360755194632894,0.632405118271905,-0.019606215961039203,0.16881186604966414,-0.01721521401457106,0.2344712850798978
POST,FedFormer,long_term_forecast_POST_COVID_FEDformer_pl5_FEDformer_custom_ftMS_sl128_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_POST_COVID,-0.10847707442633207,1.294210345282363,-0.029051241862056227,0.3447156046459624,-0.025508407488634626,0.23407349508375516
POST,POST_COVID_Crossform,long_term_forecast_POST_COVID_Crossformer_pl5_Crossformer_custom_ftMS_sl128_ll48_pl5_dm32_nh4_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_POST_COVID,-0.15375975858754246,0.7743347041128238,-0.041068450634714815,0.20668933096000125,-0.03606010299633491,0.23440069010755468
POST,POST_COVID_Transform,long_term_forecast_POST_COVID_Transformer_pl5_Transformer_custom_ftMS_sl128_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc3_ebtimeF_dtTrue_POST_COVID,-0.23259274662791,0.807306135044689,-0.062049646202972715,0.21544256932557362,-0.054482616178220006,0.2343703673604708
